date,distance,effective_load,exercise_name,exercise_normalized,notes,reps,rpe,seconds,set_order,set_volume,weight,workout_name,workout_notes
2023-10-06 17:09:50,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,9,10.0,0,2,225.0,25.0,PULL 2,
2023-10-06 17:09:50,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,8,10.0,0,3,200.0,25.0,PULL 2,
2023-10-06 17:09:50,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,4,175.0,25.0,PULL 2,
2023-10-08 11:26:16,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,12,9.5,0,1,600.0,50.0,Full Body 2,For weeks 1-4
2023-10-08 11:26:16,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,10,10.0,0,2,500.0,50.0,Full Body 2,
2023-10-08 11:26:16,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,8,10.0,0,3,400.0,50.0,Full Body 2,
2023-10-08 11:26:16,0.0,32.0,Squat (Barbell),squat,,9,8.0,0,1,360.0,40.0,Full Body 2,
2023-10-08 11:26:16,0.0,36.0,Squat (Barbell),squat,,10,9.0,0,2,400.0,40.0,Full Body 2,
2023-10-08 11:26:16,0.0,40.0,Squat (Barbell),squat,,10,10.0,0,3,400.0,40.0,Full Body 2,
2023-10-08 11:26:16,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,14,9.5,0,1,693.0,49.5,Full Body 2,
2023-10-08 11:26:16,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,9,10.0,0,2,445.5,49.5,Full Body 2,
2023-10-08 11:26:16,0.0,73.0,Seated Leg Curl (Machine),seated leg curl,,16,10.0,0,1,1168.0,73.0,Full Body 2,
2023-10-08 11:26:16,0.0,73.0,Seated Leg Curl (Machine),seated leg curl,,10,10.0,0,2,730.0,73.0,Full Body 2,
2023-10-08 11:26:16,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,12,10.0,0,1,192.0,16.0,Full Body 2,
2023-10-08 11:26:16,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,10,10.0,0,2,160.0,16.0,Full Body 2,
2023-10-08 11:26:16,0.0,31.25,Cable Crunch,cable crunch,,16,10.0,0,1,500.0,31.25,Full Body 2,
2023-10-08 11:26:16,0.0,21.875,Cable Crunch,cable crunch,,12,7.0,0,2,375.0,31.25,Full Body 2,
2023-10-08 11:26:16,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,12,9.5,0,1,600.0,50.0,Full Body 2,For weeks 1-4
2023-10-08 11:26:16,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,10,10.0,0,2,500.0,50.0,Full Body 2,
2023-10-08 11:26:16,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,8,10.0,0,3,400.0,50.0,Full Body 2,
2023-10-08 11:26:16,0.0,32.0,Squat (Barbell),squat,,9,8.0,0,1,360.0,40.0,Full Body 2,
2023-10-08 11:26:16,0.0,36.0,Squat (Barbell),squat,,10,9.0,0,2,400.0,40.0,Full Body 2,
2023-10-08 11:26:16,0.0,40.0,Squat (Barbell),squat,,10,10.0,0,3,400.0,40.0,Full Body 2,
2023-10-08 11:26:16,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,14,9.5,0,1,693.0,49.5,Full Body 2,
2023-10-08 11:26:16,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,9,10.0,0,2,445.5,49.5,Full Body 2,
2023-10-08 11:26:16,0.0,73.0,Seated Leg Curl (Machine),seated leg curl,,16,10.0,0,1,1168.0,73.0,Full Body 2,
2023-10-08 11:26:16,0.0,73.0,Seated Leg Curl (Machine),seated leg curl,,10,10.0,0,2,730.0,73.0,Full Body 2,
2023-10-08 11:26:16,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,12,10.0,0,1,192.0,16.0,Full Body 2,
2023-10-08 11:26:16,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,10,10.0,0,2,160.0,16.0,Full Body 2,
2023-10-08 11:26:16,0.0,31.25,Cable Crunch,cable crunch,,16,10.0,0,1,500.0,31.25,Full Body 2,
2023-10-08 11:26:16,0.0,21.875,Cable Crunch,cable crunch,,12,7.0,0,2,375.0,31.25,Full Body 2,
2023-10-09 12:51:57,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,12,9.5,0,1,600.0,50.0,Upper Body,
2023-10-09 12:51:57,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,9,10.0,0,2,450.0,50.0,Upper Body,
2023-10-09 12:51:57,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,12,10.0,0,1,360.0,30.0,Upper Body,
2023-10-09 12:51:57,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,12,10.0,0,2,360.0,30.0,Upper Body,
2023-10-09 12:51:57,0.0,18.0,Incline Chest Fly (Dumbbell),incline chest fly,,13,9.0,0,1,260.0,20.0,Upper Body,
2023-10-09 12:51:57,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,8,10.0,0,2,160.0,20.0,Upper Body,
2023-10-09 12:51:57,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,13,9.5,0,1,643.5,49.5,Upper Body,
2023-10-09 12:51:57,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,10,10.0,0,2,495.0,49.5,Upper Body,
2023-10-09 12:51:57,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,13,9.5,0,1,276.25,21.25,Upper Body,
2023-10-09 12:51:57,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,7,10.0,0,2,148.75,21.25,Upper Body,
2023-10-09 12:51:57,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,15,10.0,0,1,375.0,25.0,Upper Body,
2023-10-09 12:51:57,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,9,10.0,0,2,225.0,25.0,Upper Body,
2023-10-09 12:51:57,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,12,9.5,0,1,600.0,50.0,Upper Body,
2023-10-09 12:51:57,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,9,10.0,0,2,450.0,50.0,Upper Body,
2023-10-09 12:51:57,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,12,10.0,0,1,360.0,30.0,Upper Body,
2023-10-09 12:51:57,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,12,10.0,0,2,360.0,30.0,Upper Body,
2023-10-09 12:51:57,0.0,18.0,Incline Chest Fly (Dumbbell),incline chest fly,,13,9.0,0,1,260.0,20.0,Upper Body,
2023-10-09 12:51:57,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,8,10.0,0,2,160.0,20.0,Upper Body,
2023-10-09 12:51:57,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,13,9.5,0,1,643.5,49.5,Upper Body,
2023-10-09 12:51:57,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,10,10.0,0,2,495.0,49.5,Upper Body,
2023-10-09 12:51:57,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,13,9.5,0,1,276.25,21.25,Upper Body,
2023-10-09 12:51:57,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,7,10.0,0,2,148.75,21.25,Upper Body,
2023-10-09 12:51:57,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,15,10.0,0,1,375.0,25.0,Upper Body,
2023-10-09 12:51:57,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,9,10.0,0,2,225.0,25.0,Upper Body,
2023-10-10 12:39:42,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,15,9.5,0,1,742.5,49.5,PULL 2,"Focusing on BACK, BICEPS and REAR DELTOIDS"
2023-10-10 12:39:42,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,8,10.0,0,2,396.0,49.5,PULL 2,
2023-10-10 12:39:42,0.0,47.5,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,3,332.5,47.5,PULL 2,
2023-10-10 12:39:42,0.0,45.0,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,4,315.0,45.0,PULL 2,
2023-10-10 12:39:42,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,14,10.0,0,1,224.0,16.0,PULL 2,
2023-10-10 12:39:42,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,11,10.0,0,2,176.0,16.0,PULL 2,
2023-10-10 12:39:42,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,7,10.0,0,3,112.0,16.0,PULL 2,
2023-10-10 12:39:42,0.0,14.0,Lateral Raise (Dumbbell),lateral raise,,7,10.0,0,4,98.0,14.0,PULL 2,
2023-10-10 12:39:42,0.0,32.0625,Seated Row (Cable),seated row,,15,9.5,0,1,506.25,33.75,PULL 2,
2023-10-10 12:39:42,0.0,33.75,Seated Row (Cable),seated row,,10,10.0,0,2,337.5,33.75,PULL 2,
2023-10-10 12:39:42,0.0,33.75,Seated Row (Cable),seated row,,9,10.0,0,3,303.75,33.75,PULL 2,
2023-10-10 12:39:42,0.0,33.75,Seated Row (Cable),seated row,,8,10.0,0,4,270.0,33.75,PULL 2,
2023-10-10 12:39:42,0.0,22.5,Bicep Curl (Dumbbell),bicep curl,,16,9.0,0,1,400.0,25.0,PULL 2,
2023-10-10 12:39:42,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,10,10.0,0,2,250.0,25.0,PULL 2,
2023-10-10 12:39:42,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,8,10.0,0,3,200.0,25.0,PULL 2,
2023-10-10 12:39:42,0.0,25.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,4,175.0,25.0,PULL 2,
2023-10-16 12:46:25,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,14,9.5,0,1,700.0,50.0,Upper Body,
2023-10-16 12:46:25,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,10,10.0,0,2,500.0,50.0,Upper Body,
2023-10-16 12:46:25,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,13,10.0,0,1,390.0,30.0,Upper Body,
2023-10-16 12:46:25,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,13,10.0,0,2,390.0,30.0,Upper Body,
2023-10-16 12:46:25,0.0,22.5,Incline Chest Fly (Dumbbell),incline chest fly,,9,9.0,0,1,225.0,25.0,Upper Body,
2023-10-16 12:46:25,0.0,25.0,Incline Chest Fly (Dumbbell),incline chest fly,,5,10.0,0,2,125.0,25.0,Upper Body,
2023-10-16 12:46:25,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,14,9.5,0,1,693.0,49.5,Upper Body,
2023-10-16 12:46:25,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,10,10.0,0,2,495.0,49.5,Upper Body,
2023-10-16 12:46:25,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,11,9.5,0,1,233.75,21.25,Upper Body,
2023-10-16 12:46:25,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,6,10.0,0,2,127.5,21.25,Upper Body,
2023-10-16 12:46:25,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,8,10.0,0,1,240.0,30.0,Upper Body,
2023-10-16 12:46:25,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,6,10.0,0,2,180.0,30.0,Upper Body,
2023-10-17 12:43:29,0.0,49.4,Lat Pulldown (Cable),lat pulldown,,12,9.5,0,1,624.0,52.0,PULL 2,"Focusing on BACK, BICEPS and REAR DELTOIDS"
2023-10-17 12:43:29,0.0,52.0,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,2,364.0,52.0,PULL 2,
2023-10-17 12:43:29,0.0,49.0,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,3,343.0,49.0,PULL 2,
2023-10-17 12:43:29,0.0,47.0,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,4,329.0,47.0,PULL 2,
2023-10-17 12:43:29,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,15,10.0,0,1,240.0,16.0,PULL 2,
2023-10-17 12:43:29,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,11,10.0,0,2,176.0,16.0,PULL 2,
2023-10-17 12:43:29,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,8,10.0,0,3,128.0,16.0,PULL 2,
2023-10-17 12:43:29,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,7,10.0,0,4,112.0,16.0,PULL 2,
2023-10-17 12:43:29,0.0,32.0625,Seated Row (Cable),seated row,,16,9.5,0,1,540.0,33.75,PULL 2,
2023-10-17 12:43:29,0.0,33.75,Seated Row (Cable),seated row,,12,10.0,0,2,405.0,33.75,PULL 2,
2023-10-17 12:43:29,0.0,33.75,Seated Row (Cable),seated row,,11,10.0,0,3,371.25,33.75,PULL 2,
2023-10-17 12:43:29,0.0,33.75,Seated Row (Cable),seated row,,8,10.0,0,4,270.0,33.75,PULL 2,
2023-10-17 12:43:29,0.0,27.0,Bicep Curl (Dumbbell),bicep curl,,9,9.0,0,1,270.0,30.0,PULL 2,
2023-10-17 12:43:29,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,2,210.0,30.0,PULL 2,
2023-10-17 12:43:29,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,5,10.0,0,3,150.0,30.0,PULL 2,
2023-10-17 12:43:29,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,4,10.0,0,4,120.0,30.0,PULL 2,
2023-10-19 12:32:21,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,11,9.5,0,1,550.0,50.0,PUSH 2,"Focusing on CHEST, SHOULDERS and TRICEPS"
2023-10-19 12:32:21,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,7,10.0,0,2,350.0,50.0,PUSH 2,
2023-10-19 12:32:21,0.0,45.0,Incline Bench Press (Dumbbell),incline bench press,,8,10.0,0,3,360.0,45.0,PUSH 2,
2023-10-19 12:32:21,0.0,45.0,Incline Bench Press (Dumbbell),incline bench press,,6,10.0,0,4,270.0,45.0,PUSH 2,
2023-10-19 12:32:21,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,11,10.0,0,1,330.0,30.0,PUSH 2,
2023-10-19 12:32:21,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,9,10.0,0,2,270.0,30.0,PUSH 2,
2023-10-19 12:32:21,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,11,10.0,0,3,330.0,30.0,PUSH 2,
2023-10-19 12:32:21,0.0,0.0,Seated Overhead Press (Dumbbell),seated overhead press,,10,,0,4,300.0,30.0,PUSH 2,
2023-10-19 12:32:21,0.0,25.0,Incline Chest Fly (Dumbbell),incline chest fly,,6,10.0,0,1,150.0,25.0,PUSH 2,
2023-10-19 12:32:21,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,9,10.0,0,2,180.0,20.0,PUSH 2,
2023-10-19 12:32:21,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,9,10.0,0,3,180.0,20.0,PUSH 2,
2023-10-19 12:32:21,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,8,10.0,0,4,160.0,20.0,PUSH 2,
2023-10-19 12:32:21,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,14,9.5,0,1,297.5,21.25,PUSH 2,
2023-10-19 12:32:21,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,8,10.0,0,2,170.0,21.25,PUSH 2,
2023-10-19 12:32:21,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,6,10.0,0,3,127.5,21.25,PUSH 2,
2023-10-19 12:32:21,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,5,10.0,0,4,106.25,21.25,PUSH 2,
2023-10-20 17:15:18,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,10,9.5,0,1,500.0,50.0,Upper Body,
2023-10-20 17:15:18,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,8,10.0,0,2,400.0,50.0,Upper Body,
2023-10-20 17:15:18,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,10,10.0,0,1,300.0,30.0,Upper Body,
2023-10-20 17:15:18,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,9,10.0,0,2,270.0,30.0,Upper Body,
2023-10-20 17:15:18,0.0,44.65,Lat Pulldown (Cable),lat pulldown,,13,9.5,0,1,611.0,47.0,Upper Body,
2023-10-20 17:15:18,0.0,47.0,Lat Pulldown (Cable),lat pulldown,,10,10.0,0,2,470.0,47.0,Upper Body,
2023-10-20 17:15:18,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,12,9.5,0,1,255.0,21.25,Upper Body,
2023-10-20 17:15:18,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,6,10.0,0,2,127.5,21.25,Upper Body,
2023-10-20 17:15:18,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,1,210.0,30.0,Upper Body,
2023-10-20 17:15:18,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,2,210.0,30.0,Upper Body,
2023-10-24 12:51:01,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,14,9.5,0,1,700.0,50.0,Upper Body,
2023-10-24 12:51:01,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,10,10.0,0,2,500.0,50.0,Upper Body,
2023-10-24 12:51:01,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,14,10.0,0,1,420.0,30.0,Upper Body,
2023-10-24 12:51:01,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,12,10.0,0,2,360.0,30.0,Upper Body,
2023-10-24 12:51:01,0.0,22.5,Incline Chest Fly (Dumbbell),incline chest fly,,10,9.0,0,1,250.0,25.0,Upper Body,
2023-10-24 12:51:01,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,13,10.0,0,2,260.0,20.0,Upper Body,
2023-10-24 12:51:01,0.0,47.025,Lat Pulldown (Cable),lat pulldown,,14,9.5,0,1,693.0,49.5,Upper Body,
2023-10-24 12:51:01,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,9,10.0,0,2,445.5,49.5,Upper Body,
2023-10-24 12:51:01,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,13,9.5,0,1,276.25,21.25,Upper Body,
2023-10-24 12:51:01,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,7,10.0,0,2,148.75,21.25,Upper Body,
2023-10-24 12:51:01,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,9,10.0,0,1,270.0,30.0,Upper Body,
2023-10-24 12:51:01,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,2,210.0,30.0,Upper Body,
2023-10-25 13:00:25,0.0,49.4,Lat Pulldown (Cable),lat pulldown,,13,9.5,0,1,676.0,52.0,PULL 2,"Focusing on BACK, BICEPS and REAR DELTOIDS"
2023-10-25 13:00:25,0.0,52.0,Lat Pulldown (Cable),lat pulldown,,8,10.0,0,2,416.0,52.0,PULL 2,
2023-10-25 13:00:25,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,3,346.5,49.5,PULL 2,
2023-10-25 13:00:25,0.0,49.5,Lat Pulldown (Cable),lat pulldown,,6,10.0,0,4,297.0,49.5,PULL 2,
2023-10-25 13:00:25,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,17,10.0,0,1,272.0,16.0,PULL 2,
2023-10-25 13:00:25,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,13,10.0,0,2,208.0,16.0,PULL 2,
2023-10-25 13:00:25,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,9,10.0,0,3,144.0,16.0,PULL 2,
2023-10-25 13:00:25,0.0,16.0,Lateral Raise (Dumbbell),lateral raise,,7,10.0,0,4,112.0,16.0,PULL 2,
2023-10-25 13:00:25,0.0,32.0625,Seated Row (Cable),seated row,,18,9.5,0,1,607.5,33.75,PULL 2,
2023-10-25 13:00:25,0.0,36.25,Seated Row (Cable),seated row,,8,10.0,0,2,290.0,36.25,PULL 2,
2023-10-25 13:00:25,0.0,36.25,Seated Row (Cable),seated row,,7,10.0,0,3,253.75,36.25,PULL 2,
2023-10-25 13:00:25,0.0,36.25,Seated Row (Cable),seated row,,7,10.0,0,4,253.75,36.25,PULL 2,
2023-10-25 13:00:25,0.0,27.0,Bicep Curl (Dumbbell),bicep curl,,11,9.0,0,1,330.0,30.0,PULL 2,
2023-10-25 13:00:25,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,7,10.0,0,2,210.0,30.0,PULL 2,
2023-10-25 13:00:25,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,5,10.0,0,3,150.0,30.0,PULL 2,
2023-10-25 13:00:25,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,4,10.0,0,4,120.0,30.0,PULL 2,
2023-10-26 20:41:28,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,15,9.5,0,1,750.0,50.0,PUSH 2,"Focusing on CHEST, SHOULDERS and TRICEPS"
2023-10-26 20:41:28,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,10,10.0,0,2,500.0,50.0,PUSH 2,
2023-10-26 20:41:28,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,8,10.0,0,3,400.0,50.0,PUSH 2,
2023-10-26 20:41:28,0.0,45.0,Incline Bench Press (Dumbbell),incline bench press,,7,10.0,0,4,315.0,45.0,PUSH 2,
2023-10-26 20:41:28,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,13,10.0,0,1,390.0,30.0,PUSH 2,
2023-10-26 20:41:28,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,10,10.0,0,2,300.0,30.0,PUSH 2,
2023-10-26 20:41:28,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,9,10.0,0,3,270.0,30.0,PUSH 2,
2023-10-26 20:41:28,0.0,0.0,Seated Overhead Press (Dumbbell),seated overhead press,,9,,0,4,270.0,30.0,PUSH 2,
2023-10-26 20:41:28,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,12,10.0,0,1,240.0,20.0,PUSH 2,
2023-10-26 20:41:28,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,12,10.0,0,2,240.0,20.0,PUSH 2,
2023-10-26 20:41:28,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,11,10.0,0,3,220.0,20.0,PUSH 2,
2023-10-26 20:41:28,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,9,10.0,0,4,180.0,20.0,PUSH 2,
2023-10-26 20:41:28,0.0,22.5625,Tricep Pushdown (rope),tricep pushdown,,11,9.5,0,1,261.25,23.75,PUSH 2,
2023-10-26 20:41:28,0.0,23.75,Tricep Pushdown (rope),tricep pushdown,,7,10.0,0,2,166.25,23.75,PUSH 2,
2023-10-26 20:41:28,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,8,10.0,0,3,170.0,21.25,PUSH 2,
2023-10-26 20:41:28,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,7,10.0,0,4,148.75,21.25,PUSH 2,
2023-10-27 17:17:15,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,15,9.5,0,1,750.0,50.0,Full Body 2,For weeks 1-4
2023-10-27 17:17:15,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,12,10.0,0,2,600.0,50.0,Full Body 2,
2023-10-27 17:17:15,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,7,10.0,0,3,350.0,50.0,Full Body 2,
2023-10-27 17:17:15,0.0,40.0,Squat (Barbell),squat,,10,8.0,0,1,500.0,50.0,Full Body 2,
2023-10-27 17:17:15,0.0,63.0,Squat (Barbell),squat,,10,9.0,0,2,700.0,70.0,Full Body 2,
2023-10-27 17:17:15,0.0,70.0,Squat (Barbell),squat,,9,10.0,0,3,630.0,70.0,Full Body 2,
2023-10-27 17:17:15,0.0,49.875,Lat Pulldown (Cable),lat pulldown,,16,9.5,0,1,840.0,52.5,Full Body 2,
2023-10-27 17:17:15,0.0,54.0,Lat Pulldown (Cable),lat pulldown,,8,10.0,0,2,432.0,54.0,Full Body 2,
2023-10-27 17:17:15,0.0,54.0,Lat Pulldown (Cable),lat pulldown,,9,10.0,0,3,486.0,54.0,Full Body 2,
2023-10-27 17:17:15,0.0,54.0,Lat Pulldown (Cable),lat pulldown,,8,10.0,0,4,432.0,54.0,Full Body 2,
2023-10-30 14:08:56,0.0,47.5,Incline Bench Press (Dumbbell),incline bench press,,15,9.5,0,1,750.0,50.0,Upper Body,
2023-10-30 14:08:56,0.0,50.0,Incline Bench Press (Dumbbell),incline bench press,,12,10.0,0,2,600.0,50.0,Upper Body,
2023-10-30 14:08:56,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,12,10.0,0,1,360.0,30.0,Upper Body,
2023-10-30 14:08:56,0.0,30.0,Seated Overhead Press (Dumbbell),seated overhead press,,11,10.0,0,2,330.0,30.0,Upper Body,
2023-10-30 14:08:56,0.0,18.0,Incline Chest Fly (Dumbbell),incline chest fly,,13,9.0,0,1,260.0,20.0,Upper Body,
2023-10-30 14:08:56,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,13,10.0,0,2,260.0,20.0,Upper Body,
2023-10-30 14:08:56,0.0,49.875,Lat Pulldown (Cable),lat pulldown,,14,9.5,0,1,735.0,52.5,Upper Body,
2023-10-30 14:08:56,0.0,52.5,Lat Pulldown (Cable),lat pulldown,,7,10.0,0,2,367.5,52.5,Upper Body,
2023-10-30 14:08:56,0.0,20.1875,Tricep Pushdown (rope),tricep pushdown,,13,9.5,0,1,276.25,21.25,Upper Body,
2023-10-30 14:08:56,0.0,21.25,Tricep Pushdown (rope),tricep pushdown,,7,10.0,0,2,148.75,21.25,Upper Body,
2023-10-30 14:08:56,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,12,10.0,0,1,360.0,30.0,Upper Body,
2023-10-30 14:08:56,0.0,30.0,Bicep Curl (Dumbbell),bicep curl,,9,10.0,0,2,270.0,30.0,Upper Body,
2023-10-31 13:11:14,0.0,49.4,Lat Pulldown (Cable),lat pulldown,,14,9.5,0,1,728.0,52.0,PULL 2,"Focusing on BACK, BICEPS and REAR DELTOIDS"
2023-10-31 13:11:14,0.0,52.0,Lat Pulldown (Cable),lat pulldown,,9,10.0,0,2,468.0,52.0,PULL 2,
2023-10-31 13:11:14,0.0,52.0,Lat Pulldown (Cable),lat pulldown,,8,10.0,0,3,416.0,52.0,PULL 2,
2023-10-31 13:11:14,0.0,52.0,Lat Pulldown (Cable),lat pulldown,,6,10.0,0,4,312.0,52.0,PULL 2,
2023-10-31 13:11:14,0.0,18.0,Lateral Raise (Dumbbell),lateral raise,,12,10.0,0,1,216.0,18.0,PULL 2,
2023-10-31 13:11:14,0.0,18.0,Lateral Raise (Dumbbell),lateral raise,,10,10.0,0,2,180.0,18.0,PULL 2,
2023-10-31 13:11:14,0.0,18.0,Lateral Raise (Dumbbell),lateral raise,,7,10.0,0,3,126.0,18.0,PULL 2,
2023-10-31 13:11:14,0.0,18.0,Lateral Raise (Dumbbell),lateral raise,,6,10.0,0,4,108.0,18.0,PULL 2,
2023-10-31 13:11:14,0.0,34.4375,Seated Row (Cable),seated row,,15,9.5,0,1,543.75,36.25,PULL 2,
2023-10-31 13:11:14,0.0,36.25,Seated Row (Cable),seated row,,12,10.0,0,2,435.0,36.25,PULL 2,
2023-10-31 13:11:14,0.0,36.25,Seated Row (Cable),seated row,,11,10.0,0,3,398.75,36.25,PULL 2,
