date,workout_name,duration,exercise_name,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe,exercise_normalized,set_volume,effective_load
2022-05-02 12:41:44,PUSH 1,,Incline Cable Chest Fly,3,27.5,3,0,0,,,10.0,incline cable chest fly,82.5,27.5
2022-05-10 12:24:43,PUSH 3,,Bench Press (Dumbbell),1,55.0,7,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,bench press,385.0,49.5
2022-05-10 12:24:43,PUSH 3,,Bench Press (Dumbbell),2,55.0,5,0,0,,,10.0,bench press,275.0,55.0
2022-05-10 12:24:43,PUSH 3,,Bench Press (Dumbbell),3,50.0,4,0,0,,,,bench press,200.0,0.0
2022-05-10 12:24:43,PUSH 3,,Bench Press (Dumbbell),4,50.0,5,0,0,,,,bench press,250.0,0.0
2022-05-10 12:24:43,PUSH 3,,Overhead Press (Dumbbell),1,30.0,5,0,0,,,8.5,overhead press,150.0,25.5
2022-05-10 12:24:43,PUSH 3,,Overhead Press (Dumbbell),2,30.0,5,0,0,,,9.5,overhead press,150.0,28.5
2022-05-10 12:24:43,PUSH 3,,Overhead Press (Dumbbell),3,30.0,5,0,0,,,10.0,overhead press,150.0,30.0
2022-05-10 12:24:43,PUSH 3,,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5,incline cable chest fly,192.5,23.375
2022-05-23 12:57:53,PUSH 3,,Bench Press (Dumbbell),1,50.0,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,bench press,450.0,45.0
2022-05-23 12:57:53,PUSH 3,,Bench Press (Dumbbell),2,50.0,4,0,0,,,10.0,bench press,200.0,50.0
2022-05-23 12:57:53,PUSH 3,,Bench Press (Dumbbell),3,50.0,5,0,0,,,,bench press,250.0,0.0
2022-05-23 12:57:53,PUSH 3,,Bench Press (Dumbbell),4,50.0,4,0,0,,,,bench press,200.0,0.0
2022-05-23 12:57:53,PUSH 3,,Overhead Press (Dumbbell),1,25.0,8,0,0,,,8.5,overhead press,200.0,21.25
2022-05-23 12:57:53,PUSH 3,,Overhead Press (Dumbbell),2,25.0,7,0,0,,,9.5,overhead press,175.0,23.75
2022-05-23 12:57:53,PUSH 3,,Overhead Press (Dumbbell),3,25.0,7,0,0,,,10.0,overhead press,175.0,25.0
2022-05-23 12:57:53,PUSH 3,,Incline Cable Chest Fly,1,22.5,9,0,0,,,8.5,incline cable chest fly,202.5,19.125
2022-05-23 12:57:53,PUSH 3,,Incline Cable Chest Fly,2,27.5,3,0,0,,,10.0,incline cable chest fly,82.5,27.5
2022-05-23 12:57:53,PUSH 3,,Incline Cable Chest Fly,3,22.5,6,0,0,,,10.0,incline cable chest fly,135.0,22.5
2022-05-23 12:57:53,PUSH 3,,Incline Cable Chest Fly,4,22.5,5,0,0,,,10.0,incline cable chest fly,112.5,22.5
2022-05-23 12:57:53,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,28.75,10,0,0,,,8.0,triceps pushdown,287.5,23.0
2022-05-23 12:57:53,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,28.75,9,0,0,,,9.0,triceps pushdown,258.75,25.875
2022-05-23 12:57:53,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,28.75,7,0,0,,,10.0,triceps pushdown,201.25,28.75
2022-05-26 19:33:37,PULL 3,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2022-05-26 19:33:37,PULL 3,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2022-05-26 19:33:37,PULL 3,,Lat Pulldown (Cable),1,50.0,10,0,0,,,8.5,lat pulldown,500.0,42.5
2022-05-26 19:33:37,PULL 3,,Lat Pulldown (Cable),2,50.0,10,0,0,,,10.0,lat pulldown,500.0,50.0
2022-05-26 19:33:37,PULL 3,,Lat Pulldown (Cable),3,50.0,7,0,0,,,10.0,lat pulldown,350.0,50.0
2022-05-26 19:33:37,PULL 3,,Bent Over One Arm Row (Dumbbell),1,26.0,12,0,0,,,8.5,bent over one arm row,312.0,22.099999999999998
2022-05-26 19:33:37,PULL 3,,Bent Over One Arm Row (Dumbbell),2,26.0,12,0,0,,,10.0,bent over one arm row,312.0,26.0
2022-05-26 19:33:37,PULL 3,,Bent Over One Arm Row (Dumbbell),3,26.0,11,0,0,,,10.0,bent over one arm row,286.0,26.0
2022-05-26 19:33:37,PULL 3,,Upright Row (Barbell),1,32.5,8,0,0,,,8.5,upright row,260.0,27.625
2022-05-26 19:33:37,PULL 3,,Upright Row (Barbell),2,32.5,5,0,0,,,8.5,upright row,162.5,27.625
2022-05-26 19:33:37,PULL 3,,Upright Row (Barbell),3,32.5,5,0,0,,,10.0,upright row,162.5,32.5
2022-05-26 19:33:37,PULL 3,,Bicep Curl (Dumbbell),1,24.0,8,0,0,,,9.0,bicep curl,192.0,21.6
2022-05-26 19:33:37,PULL 3,,Bicep Curl (Dumbbell),2,24.0,5,0,0,,,10.0,bicep curl,120.0,24.0
2022-05-26 19:33:37,PULL 3,,Bicep Curl (Dumbbell),3,24.0,4,0,0,,,10.0,bicep curl,96.0,24.0
2022-05-26 19:33:37,PULL 3,,Bicep Curl (Dumbbell),4,24.0,4,0,0,,,10.0,bicep curl,96.0,24.0
2022-05-30 12:48:12,PULL 3,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2022-05-30 12:48:12,PULL 3,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2022-05-30 12:48:12,PULL 3,,Lat Pulldown (Cable),1,52.0,11,0,0,,,8.5,lat pulldown,572.0,44.199999999999996
2022-05-30 12:48:12,PULL 3,,Lat Pulldown (Cable),2,52.0,8,0,0,,,10.0,lat pulldown,416.0,52.0
2022-05-30 12:48:12,PULL 3,,Lat Pulldown (Cable),3,52.0,6,0,0,,,10.0,lat pulldown,312.0,52.0
2022-05-30 12:48:12,PULL 3,,Upright Row (Barbell),1,32.5,11,0,0,,,8.5,upright row,357.5,27.625
2022-05-30 12:48:12,PULL 3,,Upright Row (Barbell),2,32.5,9,0,0,,,8.5,upright row,292.5,27.625
2022-05-30 12:48:12,PULL 3,,Upright Row (Barbell),3,35.0,6,0,0,,,10.0,upright row,210.0,35.0
2022-05-30 12:48:12,PULL 3,,Bent Over One Arm Row (Dumbbell),1,25.0,14,0,0,,,8.5,bent over one arm row,350.0,21.25
2022-05-30 12:48:12,PULL 3,,Bent Over One Arm Row (Dumbbell),2,25.0,14,0,0,,,10.0,bent over one arm row,350.0,25.0
2022-05-30 12:48:12,PULL 3,,Bent Over One Arm Row (Dumbbell),3,25.0,10,0,0,,,10.0,bent over one arm row,250.0,25.0
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),1,25.0,7,0,0,,,9.0,bicep curl,175.0,22.5
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),2,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),3,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),4,25.0,4,0,0,,,10.0,bicep curl,100.0,25.0
2022-05-30 12:48:12,PULL 3,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2022-05-30 12:48:12,PULL 3,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2022-05-30 12:48:12,PULL 3,,Lat Pulldown (Cable),1,52.0,11,0,0,,,8.5,lat pulldown,572.0,44.199999999999996
2022-05-30 12:48:12,PULL 3,,Lat Pulldown (Cable),2,52.0,8,0,0,,,10.0,lat pulldown,416.0,52.0
2022-05-30 12:48:12,PULL 3,,Lat Pulldown (Cable),3,52.0,6,0,0,,,10.0,lat pulldown,312.0,52.0
2022-05-30 12:48:12,PULL 3,,Upright Row (Barbell),1,32.5,11,0,0,,,8.5,upright row,357.5,27.625
2022-05-30 12:48:12,PULL 3,,Upright Row (Barbell),2,32.5,9,0,0,,,8.5,upright row,292.5,27.625
2022-05-30 12:48:12,PULL 3,,Upright Row (Barbell),3,35.0,6,0,0,,,10.0,upright row,210.0,35.0
2022-05-30 12:48:12,PULL 3,,Bent Over One Arm Row (Dumbbell),1,25.0,14,0,0,,,8.5,bent over one arm row,350.0,21.25
2022-05-30 12:48:12,PULL 3,,Bent Over One Arm Row (Dumbbell),2,25.0,14,0,0,,,10.0,bent over one arm row,350.0,25.0
2022-05-30 12:48:12,PULL 3,,Bent Over One Arm Row (Dumbbell),3,25.0,10,0,0,,,10.0,bent over one arm row,250.0,25.0
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),1,25.0,7,0,0,,,9.0,bicep curl,175.0,22.5
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),2,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),3,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-05-30 12:48:12,PULL 3,,Bicep Curl (Dumbbell),4,25.0,4,0,0,,,10.0,bicep curl,100.0,25.0
2022-06-06 11:45:04,PUSH 3,,Bench Press (Dumbbell),1,50.0,8,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5,bench press,400.0,42.5
2022-06-06 11:45:04,PUSH 3,,Bench Press (Dumbbell),2,50.0,7,0,0,,,9.0,bench press,350.0,45.0
2022-06-06 11:45:04,PUSH 3,,Bench Press (Dumbbell),3,50.0,6,0,0,,,,bench press,300.0,0.0
2022-06-06 11:45:04,PUSH 3,,Bench Press (Dumbbell),4,50.0,6,0,0,,,10.0,bench press,300.0,50.0
2022-06-06 11:45:04,PUSH 3,,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5,incline cable chest fly,192.5,23.375
2022-06-06 11:45:04,PUSH 3,,Incline Cable Chest Fly,2,27.5,6,0,0,,,10.0,incline cable chest fly,165.0,27.5
2022-06-06 11:45:04,PUSH 3,,Incline Cable Chest Fly,3,27.5,5,0,0,,,10.0,incline cable chest fly,137.5,27.5
2022-06-06 11:45:04,PUSH 3,,Incline Cable Chest Fly,4,27.5,4,0,0,,,10.0,incline cable chest fly,110.0,27.5
2022-06-06 11:45:04,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,31.25,8,0,0,,,8.0,triceps pushdown,250.0,25.0
2022-06-06 11:45:04,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,31.25,9,0,0,,,9.0,triceps pushdown,281.25,28.125
2022-06-06 11:45:04,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,31.25,8,0,0,,,10.0,triceps pushdown,250.0,31.25
2022-06-07 12:19:07,PULL 2,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2022-06-07 12:19:07,PULL 2,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2022-06-07 12:19:07,PULL 2,,Lat Pulldown (Cable),1,54.0,8,0,0,,,8.5,lat pulldown,432.0,45.9
2022-06-07 12:19:07,PULL 2,,Lat Pulldown (Cable),2,54.0,9,0,0,,,9.5,lat pulldown,486.0,51.3
2022-06-07 12:19:07,PULL 2,,Lat Pulldown (Cable),3,54.0,6,0,0,,,10.0,lat pulldown,324.0,54.0
2022-06-07 12:19:07,PULL 2,,Seated Row (Cable),1,43.75,8,0,0,,,8.5,seated row,350.0,37.1875
2022-06-07 12:19:07,PULL 2,,Seated Row (Cable),2,43.75,8,0,0,,,9.5,seated row,350.0,41.5625
2022-06-07 12:19:07,PULL 2,,Seated Row (Cable),3,43.75,8,0,0,,,10.0,seated row,350.0,43.75
2022-06-07 12:19:07,PULL 2,,Upright Row (Barbell),1,35.0,8,0,0,,,8.5,upright row,280.0,29.75
2022-06-07 12:19:07,PULL 2,,Upright Row (Barbell),2,35.0,8,0,0,,,8.5,upright row,280.0,29.75
2022-06-07 12:19:07,PULL 2,,Upright Row (Barbell),3,35.0,8,0,0,,,10.0,upright row,280.0,35.0
2022-06-07 12:19:07,PULL 2,,Bicep Curl (Dumbbell),1,25.0,8,0,0,,,9.0,bicep curl,200.0,22.5
2022-06-07 12:19:07,PULL 2,,Bicep Curl (Dumbbell),2,25.0,6,0,0,,,10.0,bicep curl,150.0,25.0
2022-06-07 12:19:07,PULL 2,,Bicep Curl (Dumbbell),3,25.0,6,0,0,,,10.0,bicep curl,150.0,25.0
2022-06-07 12:19:07,PULL 2,,Bicep Curl (Dumbbell),4,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-06-11 12:57:54,PUSH 3,,Bench Press (Dumbbell),1,50.0,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5,bench press,450.0,42.5
2022-06-11 12:57:54,PUSH 3,,Bench Press (Dumbbell),2,50.0,7,0,0,,,9.0,bench press,350.0,45.0
2022-06-11 12:57:54,PUSH 3,,Bench Press (Dumbbell),3,50.0,6,0,0,,,,bench press,300.0,0.0
2022-06-11 12:57:54,PUSH 3,,Bench Press (Dumbbell),4,50.0,6,0,0,,,10.0,bench press,300.0,50.0
2022-06-11 12:57:54,PUSH 3,,Overhead Press (Dumbbell),1,25.0,9,0,0,,,8.5,overhead press,225.0,21.25
2022-06-11 12:57:54,PUSH 3,,Overhead Press (Dumbbell),2,25.0,9,0,0,,,9.5,overhead press,225.0,23.75
2022-06-11 12:57:54,PUSH 3,,Overhead Press (Dumbbell),3,25.0,7,0,0,,,10.0,overhead press,175.0,25.0
2022-06-11 12:57:54,PUSH 3,,Incline Cable Chest Fly,1,27.5,7,0,0,,,8.5,incline cable chest fly,192.5,23.375
2022-06-11 12:57:54,PUSH 3,,Incline Cable Chest Fly,2,27.5,6,0,0,,,10.0,incline cable chest fly,165.0,27.5
2022-06-11 12:57:54,PUSH 3,,Incline Cable Chest Fly,3,27.5,4,0,0,,,10.0,incline cable chest fly,110.0,27.5
2022-06-11 12:57:54,PUSH 3,,Incline Cable Chest Fly,4,27.5,3,0,0,,,10.0,incline cable chest fly,82.5,27.5
2022-06-11 12:57:54,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,31.25,10,0,0,,,8.0,triceps pushdown,312.5,25.0
2022-06-11 12:57:54,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,31.25,9,0,0,,,9.0,triceps pushdown,281.25,28.125
2022-06-11 12:57:54,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,31.25,10,0,0,,,10.0,triceps pushdown,312.5,31.25
2022-06-12 13:50:05,PULL 3,,Lat Pulldown (Cable),1,56.5,8,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",8.5,lat pulldown,452.0,48.025
2022-06-12 13:50:05,PULL 3,,Lat Pulldown (Cable),2,56.5,8,0,0,,,9.5,lat pulldown,452.0,53.675
2022-06-12 13:50:05,PULL 3,,Lat Pulldown (Cable),3,56.5,6,0,0,,,10.0,lat pulldown,339.0,56.5
2022-06-12 13:50:05,PULL 3,,Upright Row (Barbell),1,35.0,10,0,0,,,8.5,upright row,350.0,29.75
2022-06-12 13:50:05,PULL 3,,Upright Row (Barbell),2,35.0,9,0,0,,,8.5,upright row,315.0,29.75
2022-06-12 13:50:05,PULL 3,,Upright Row (Barbell),3,35.0,8,0,0,,,10.0,upright row,280.0,35.0
2022-06-12 13:50:05,PULL 3,,Bent Over One Arm Row (Dumbbell),1,25.0,16,0,0,,,8.5,bent over one arm row,400.0,21.25
2022-06-12 13:50:05,PULL 3,,Bent Over One Arm Row (Dumbbell),2,25.0,16,0,0,,,10.0,bent over one arm row,400.0,25.0
2022-06-12 13:50:05,PULL 3,,Bent Over One Arm Row (Dumbbell),3,25.0,16,0,0,,,10.0,bent over one arm row,400.0,25.0
2022-06-12 13:50:05,PULL 3,,Bicep Curl (Dumbbell),1,25.0,9,0,0,,,9.0,bicep curl,225.0,22.5
2022-06-12 13:50:05,PULL 3,,Bicep Curl (Dumbbell),2,25.0,6,0,0,,,10.0,bicep curl,150.0,25.0
2022-06-12 13:50:05,PULL 3,,Bicep Curl (Dumbbell),3,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-06-12 13:50:05,PULL 3,,Bicep Curl (Dumbbell),4,25.0,5,0,0,,,10.0,bicep curl,125.0,25.0
2022-06-17 12:26:04,PUSH 3,,Bench Press (Dumbbell),1,50.0,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5,bench press,450.0,42.5
2022-06-17 12:26:04,PUSH 3,,Bench Press (Dumbbell),2,50.0,7,0,0,,,9.0,bench press,350.0,45.0
2022-06-17 12:26:04,PUSH 3,,Bench Press (Dumbbell),3,50.0,7,0,0,,,10.0,bench press,350.0,50.0
2022-06-17 12:26:04,PUSH 3,,Bench Press (Dumbbell),4,50.0,6,0,0,,,10.0,bench press,300.0,50.0
2022-06-17 12:26:04,PUSH 3,,Overhead Press (Dumbbell),1,25.0,9,0,0,,,8.5,overhead press,225.0,21.25
2022-06-17 12:26:04,PUSH 3,,Overhead Press (Dumbbell),2,25.0,7,0,0,,,9.5,overhead press,175.0,23.75
2022-06-17 12:26:04,PUSH 3,,Overhead Press (Dumbbell),3,25.0,8,0,0,,,10.0,overhead press,200.0,25.0
2022-06-17 12:26:04,PUSH 3,,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5,incline cable chest fly,220.0,23.375
2022-06-17 12:26:04,PUSH 3,,Incline Cable Chest Fly,2,27.5,6,0,0,,,10.0,incline cable chest fly,165.0,27.5
2022-06-17 12:26:04,PUSH 3,,Incline Cable Chest Fly,3,27.5,4,0,0,,,10.0,incline cable chest fly,110.0,27.5
2022-06-17 12:26:04,PUSH 3,,Incline Cable Chest Fly,4,27.5,4,0,0,,,10.0,incline cable chest fly,110.0,27.5
2022-06-17 12:26:04,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,33.75,8,0,0,,,8.0,triceps pushdown,270.0,27.0
2022-06-17 12:26:04,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9.0,triceps pushdown,236.25,30.375
2022-06-17 12:26:04,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,31.25,7,0,0,,,10.0,triceps pushdown,218.75,31.25
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),1,50.0,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5,bench press,450.0,42.5
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),2,50.0,7,0,0,,,9.0,bench press,350.0,45.0
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),3,50.0,7,0,0,,,10.0,bench press,350.0,50.0
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),4,50.0,5,0,0,,,10.0,bench press,250.0,50.0
2022-06-20 12:52:32,PUSH 3,,Overhead Press (Dumbbell),1,25.0,9,0,0,,,8.5,overhead press,225.0,21.25
2022-06-20 12:52:32,PUSH 3,,Overhead Press (Dumbbell),2,25.0,8,0,0,,,9.5,overhead press,200.0,23.75
2022-06-20 12:52:32,PUSH 3,,Overhead Press (Dumbbell),3,25.0,9,0,0,,,10.0,overhead press,225.0,25.0
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5,incline cable chest fly,220.0,23.375
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,2,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,3,27.5,5,0,0,,,10.0,incline cable chest fly,137.5,27.5
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,4,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
2022-06-20 12:52:32,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,33.75,8,0,0,,,8.0,triceps pushdown,270.0,27.0
2022-06-20 12:52:32,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9.0,triceps pushdown,236.25,30.375
2022-06-20 12:52:32,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,31.25,7,0,0,,,10.0,triceps pushdown,218.75,31.25
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),1,50.0,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5,bench press,450.0,42.5
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),2,50.0,7,0,0,,,9.0,bench press,350.0,45.0
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),3,50.0,7,0,0,,,10.0,bench press,350.0,50.0
2022-06-20 12:52:32,PUSH 3,,Bench Press (Dumbbell),4,50.0,5,0,0,,,10.0,bench press,250.0,50.0
2022-06-20 12:52:32,PUSH 3,,Overhead Press (Dumbbell),1,25.0,9,0,0,,,8.5,overhead press,225.0,21.25
2022-06-20 12:52:32,PUSH 3,,Overhead Press (Dumbbell),2,25.0,8,0,0,,,9.5,overhead press,200.0,23.75
2022-06-20 12:52:32,PUSH 3,,Overhead Press (Dumbbell),3,25.0,9,0,0,,,10.0,overhead press,225.0,25.0
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,1,27.5,8,0,0,,,8.5,incline cable chest fly,220.0,23.375
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,2,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,3,27.5,5,0,0,,,10.0,incline cable chest fly,137.5,27.5
2022-06-20 12:52:32,PUSH 3,,Incline Cable Chest Fly,4,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
2022-06-20 12:52:32,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,33.75,8,0,0,,,8.0,triceps pushdown,270.0,27.0
2022-06-20 12:52:32,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9.0,triceps pushdown,236.25,30.375
2022-06-20 12:52:32,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,31.25,7,0,0,,,10.0,triceps pushdown,218.75,31.25
2022-06-21 12:40:46,PULL 2,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2022-06-21 12:40:46,PULL 2,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2022-06-21 12:40:46,PULL 2,,Lat Pulldown (Cable),1,56.25,8,0,0,,,8.5,lat pulldown,450.0,47.8125
2022-06-21 12:40:46,PULL 2,,Lat Pulldown (Cable),2,56.25,8,0,0,,,9.5,lat pulldown,450.0,53.4375
2022-06-21 12:40:46,PULL 2,,Lat Pulldown (Cable),3,54.0,6,0,0,,,10.0,lat pulldown,324.0,54.0
2022-06-21 12:40:46,PULL 2,,Seated Row (Cable),1,43.75,9,0,0,,,8.5,seated row,393.75,37.1875
2022-06-21 12:40:46,PULL 2,,Seated Row (Cable),2,43.75,8,0,0,,,9.5,seated row,350.0,41.5625
2022-06-21 12:40:46,PULL 2,,Seated Row (Cable),3,43.75,7,0,0,,,10.0,seated row,306.25,43.75
2022-06-21 12:40:46,PULL 2,,Bicep Curl (Dumbbell),1,25.0,10,0,0,,,9.0,bicep curl,250.0,22.5
2022-06-21 12:40:46,PULL 2,,Bicep Curl (Dumbbell),2,25.0,8,0,0,,,10.0,bicep curl,200.0,25.0
2022-06-21 12:40:46,PULL 2,,Bicep Curl (Dumbbell),3,25.0,8,0,0,,,10.0,bicep curl,200.0,25.0
2022-06-21 12:40:46,PULL 2,,Bicep Curl (Dumbbell),4,25.0,7,0,0,,,,bicep curl,175.0,0.0
2022-06-24 12:45:44,PUSH 3,,Bench Press (Dumbbell),1,50.0,9,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",8.5,bench press,450.0,42.5
2022-06-24 12:45:44,PUSH 3,,Bench Press (Dumbbell),2,50.0,8,0,0,,,9.0,bench press,400.0,45.0
2022-06-24 12:45:44,PUSH 3,,Bench Press (Dumbbell),3,50.0,8,0,0,,,10.0,bench press,400.0,50.0
2022-06-24 12:45:44,PUSH 3,,Bench Press (Dumbbell),4,50.0,8,0,0,,,10.0,bench press,400.0,50.0
2022-06-24 12:45:44,PUSH 3,,Overhead Press (Dumbbell),1,30.0,7,0,0,,,8.5,overhead press,210.0,25.5
2022-06-24 12:45:44,PUSH 3,,Overhead Press (Dumbbell),2,30.0,6,0,0,,,9.5,overhead press,180.0,28.5
2022-06-24 12:45:44,PUSH 3,,Overhead Press (Dumbbell),3,30.0,7,0,0,,,10.0,overhead press,210.0,30.0
2022-06-24 12:45:44,PUSH 3,,Incline Cable Chest Fly,1,27.5,9,0,0,,,8.5,incline cable chest fly,247.5,23.375
2022-06-24 12:45:44,PUSH 3,,Incline Cable Chest Fly,2,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
2022-06-24 12:45:44,PUSH 3,,Incline Cable Chest Fly,3,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
2022-06-24 12:45:44,PUSH 3,,Incline Cable Chest Fly,4,27.5,6,0,0,,,10.0,incline cable chest fly,165.0,27.5
2022-06-24 12:45:44,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),1,33.75,9,0,0,,,8.0,triceps pushdown,303.75,27.0
2022-06-24 12:45:44,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),2,33.75,7,0,0,,,9.0,triceps pushdown,236.25,30.375
2022-06-24 12:45:44,PUSH 3,,Triceps Pushdown (Cable - Straight Bar),3,33.75,6,0,0,,,10.0,triceps pushdown,202.5,33.75
2022-06-24 12:45:44,PUSH 3,,Bicep Curl (Dumbbell),1,30.0,8,0,0,,,,bicep curl,240.0,0.0
2022-06-24 12:45:44,PUSH 3,,Bicep Curl (Dumbbell),2,30.0,5,0,0,,,,bicep curl,150.0,0.0
2022-06-24 12:45:44,PUSH 3,,Bicep Curl (Dumbbell),3,30.0,4,0,0,,,,bicep curl,120.0,0.0
2022-06-24 12:45:44,PUSH 3,,Bicep Curl (Dumbbell),4,30.0,3,0,0,,,,bicep curl,90.0,0.0
2022-06-27 12:40:56,PUSH 3,,Bench Press (Dumbbell),1,55.0,7,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,bench press,385.0,49.5
2022-06-27 12:40:56,PUSH 3,,Bench Press (Dumbbell),2,55.0,6,0,0,,,9.0,bench press,330.0,49.5
2022-06-27 12:40:56,PUSH 3,,Bench Press (Dumbbell),3,55.0,5,0,0,,,10.0,bench press,275.0,55.0
2022-06-27 12:40:56,PUSH 3,,Bench Press (Dumbbell),4,55.0,6,0,0,,,10.0,bench press,330.0,55.0
2022-06-27 12:40:56,PUSH 3,,Overhead Press (Dumbbell),1,30.0,7,0,0,,,8.5,overhead press,210.0,25.5
2022-06-27 12:40:56,PUSH 3,,Overhead Press (Dumbbell),2,30.0,7,0,0,,,9.5,overhead press,210.0,28.5
2022-06-27 12:40:56,PUSH 3,,Overhead Press (Dumbbell),3,30.0,6,0,0,,,10.0,overhead press,180.0,30.0
2022-06-27 12:40:56,PUSH 3,,Incline Cable Chest Fly,1,27.5,9,0,0,,,8.5,incline cable chest fly,247.5,23.375
2022-06-27 12:40:56,PUSH 3,,Incline Cable Chest Fly,2,27.5,8,0,0,,,8.5,incline cable chest fly,220.0,23.375
2022-06-27 12:40:56,PUSH 3,,Incline Cable Chest Fly,3,27.5,7,0,0,,,10.0,incline cable chest fly,192.5,27.5
