date,workout_name,exercise_name,set_order,weight,reps,distance,seconds,notes,workout_notes,exercise_normalized,set_volume,rpe,effective_load
2016-08-05 21:52:25,Squat 1,Squat (Barbell),5,245.0,8,0.0,0,,,squat,1960.0,8.904109589041095,218.15068493150682
2016-08-05 21:52:25,Squat 1,Squat (Barbell),6,255.0,8,0.0,0,,,squat,2040.0,8.904109589041095,227.05479452054792
2016-08-05 21:52:25,Squat 1,Squat (Barbell),7,255.0,8,0.0,0,,,squat,2040.0,8.904109589041095,227.05479452054792
2016-08-05 21:52:25,Squat 1,Deadlift (Barbell),1,225.0,6,0.0,0,,,deadlift,1350.0,,0.0
2016-08-05 21:52:25,Squat 1,Deadlift (Barbell),2,250.0,6,0.0,0,,,deadlift,1500.0,,0.0
2016-08-05 21:52:25,Squat 1,Deadlift (Barbell),3,275.0,6,0.0,0,,,deadlift,1650.0,,0.0
2016-08-05 21:52:25,Squat 1,Deadlift (Barbell),4,275.0,6,0.0,0,,,deadlift,1650.0,,0.0
2016-08-07 14:21:23,Chest,Incline Bench Press (Barbell),1,155.0,5,0.0,0,,,incline bench press,775.0,9.791666666666666,151.77083333333331
2016-08-07 14:21:23,Chest,Incline Bench Press (Barbell),2,155.0,5,0.0,0,,,incline bench press,775.0,9.791666666666666,151.77083333333331
2016-08-07 14:21:23,Chest,Incline Bench Press (Barbell),3,185.0,6,0.0,0,,,incline bench press,1110.0,9.791666666666666,181.14583333333331
2016-08-07 14:21:23,Chest,Incline Bench Press (Barbell),4,225.0,8,0.0,0,,,incline bench press,1800.0,9.791666666666666,220.3125
2016-08-07 14:21:23,Chest,Incline Bench Press (Barbell),5,225.0,8,0.0,0,,,incline bench press,1800.0,9.791666666666666,220.3125
2016-08-07 14:21:23,Chest,Incline Bench Press (Barbell),6,225.0,8,0.0,0,,,incline bench press,1800.0,9.791666666666666,220.3125
2016-08-07 14:21:23,Chest,Overhead Press (Barbell),1,155.0,10,0.0,0,,,overhead press,1550.0,9.353515625,144.9794921875
2016-08-07 14:21:23,Chest,Overhead Press (Barbell),2,155.0,10,0.0,0,,,overhead press,1550.0,9.353515625,144.9794921875
2016-08-07 14:21:23,Chest,Overhead Press (Barbell),3,170.0,10,0.0,0,,,overhead press,1700.0,9.353515625,159.009765625
2016-08-07 14:21:23,Chest,Overhead Press (Barbell),4,185.0,9,0.0,0,,,overhead press,1665.0,9.353515625,173.0400390625
2016-08-07 14:21:23,Chest,Shoulder Press (Standing),1,85.0,10,0.0,0,,,shoulder press,850.0,,0.0
2016-08-07 14:21:23,Chest,Shoulder Press (Standing),2,95.0,8,0.0,0,,,shoulder press,760.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,1,42.5,10,0.0,0,,,chin up,425.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,2,42.5,10,0.0,0,,,chin up,425.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,3,42.5,10,0.0,0,,,chin up,425.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,4,35.0,10,0.0,0,,,chin up,350.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,5,35.0,10,0.0,0,,,chin up,350.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,6,35.0,10,0.0,0,,,chin up,350.0,,0.0
2016-08-09 18:10:05,Back,Chin Up,7,35.0,10,0.0,0,,,chin up,350.0,,0.0
2016-08-09 18:10:05,Back,Seated Cable Row (close Grip),1,160.0,10,0.0,0,,,seated cable row,1600.0,,0.0
2016-08-09 18:10:05,Back,Seated Cable Row (close Grip),2,160.0,8,0.0,0,,,seated cable row,1280.0,,0.0
2016-08-09 18:10:05,Back,Seated Cable Row (close Grip),3,160.0,10,0.0,0,,,seated cable row,1600.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Seated Shoulder  Press (Barbell),1,135.0,8,0.0,0,,,seated shoulder press,1080.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Seated Shoulder  Press (Barbell),2,185.0,8,0.0,0,,,seated shoulder press,1480.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Seated Shoulder  Press (Barbell),3,195.0,8,0.0,0,,,seated shoulder press,1560.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Seated Shoulder  Press (Barbell),4,205.0,8,0.0,0,,,seated shoulder press,1640.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Seated Shoulder  Press (Barbell),5,205.0,8,0.0,0,,,seated shoulder press,1640.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Weighted dips,1,90.0,8,0.0,0,,,weighted dips,720.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Weighted dips,2,90.0,8,0.0,0,,,weighted dips,720.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Weighted dips,3,90.0,8,0.0,0,,,weighted dips,720.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Weighted dips,4,0.0,8,0.0,0,,,weighted dips,0.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Shoulder Press (Standing),1,80.0,8,0.0,0,,,shoulder press,640.0,,0.0
2016-08-13 16:01:20,Shoulder Day,Shoulder Press (Standing),2,80.0,8,0.0,0,,,shoulder press,640.0,,0.0
2016-08-13 19:27:54,Squat 1,Squat (Barbell),1,155.0,8,0.0,0,,,squat,1240.0,8.904109589041095,138.01369863013696
2016-08-13 19:27:54,Squat 1,Squat (Barbell),2,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2016-08-13 19:27:54,Squat 1,Squat (Barbell),3,255.0,8,0.0,0,,,squat,2040.0,8.904109589041095,227.05479452054792
2016-08-13 19:27:54,Squat 1,Squat (Barbell),4,275.0,6,0.0,0,,,squat,1650.0,8.904109589041095,244.8630136986301
2016-08-13 19:27:54,Squat 1,Squat (Barbell),5,275.0,6,0.0,0,,,squat,1650.0,8.904109589041095,244.8630136986301
2016-08-13 19:27:54,Squat 1,Squat (Barbell),6,280.0,7,0.0,0,,,squat,1960.0,8.904109589041095,249.31506849315065
2016-08-13 19:27:54,Squat 1,Squat (Barbell),7,280.0,5,0.0,0,,,squat,1400.0,8.904109589041095,249.31506849315065
2016-08-13 19:27:54,Squat 1,Squat (Barbell),8,280.0,5,0.0,0,,,squat,1400.0,8.904109589041095,249.31506849315065
2016-08-13 19:27:54,Squat 1,Deadlift (Barbell),1,275.0,5,0.0,0,,,deadlift,1375.0,,0.0
2016-08-13 19:27:54,Squat 1,Deadlift (Barbell),2,275.0,5,0.0,0,,,deadlift,1375.0,,0.0
2016-08-13 19:27:54,Squat 1,Deadlift (Barbell),3,275.0,5,0.0,0,,,deadlift,1375.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,1,45.0,8,0.0,0,,,chin up,360.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,2,45.0,9,0.0,0,,,chin up,405.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,3,45.0,8,0.0,0,,,chin up,360.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,4,45.0,8,0.0,0,,,chin up,360.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,5,45.0,8,0.0,0,,,chin up,360.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,6,0.0,8,0.0,0,,,chin up,0.0,,0.0
2016-08-15 19:30:15,Back,Chin Up,7,0.0,8,0.0,0,,,chin up,0.0,,0.0
2016-08-15 19:30:15,Back,Seated Cable Row (close Grip),1,160.0,8,0.0,0,,,seated cable row,1280.0,,0.0
2016-08-15 19:30:15,Back,Seated Cable Row (close Grip),2,175.0,8,0.0,0,,,seated cable row,1400.0,,0.0
2016-08-15 19:30:15,Back,Seated Cable Row (close Grip),3,175.0,8,0.0,0,,,seated cable row,1400.0,,0.0
2016-08-15 19:30:15,Back,Seated Cable Row (close Grip),4,175.0,8,0.0,0,,,seated cable row,1400.0,,0.0
2016-08-15 19:30:15,Back,Rear delt fly,1,145.0,10,0.0,0,,,rear delt fly,1450.0,,0.0
2016-08-15 19:30:15,Back,Rear delt fly,2,145.0,10,0.0,0,,,rear delt fly,1450.0,,0.0
2016-08-15 19:30:15,Back,Rear delt fly,3,145.0,10,0.0,0,,,rear delt fly,1450.0,,0.0
2016-08-19 17:32:28,Squat 1,Squat (Barbell),1,175.0,7,0.0,0,,,squat,1225.0,8.904109589041095,155.82191780821915
2016-08-19 17:32:28,Squat 1,Squat (Barbell),2,175.0,5,0.0,0,,,squat,875.0,8.904109589041095,155.82191780821915
2016-08-19 17:32:28,Squat 1,Squat (Barbell),3,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2016-08-19 17:32:28,Squat 1,Squat (Barbell),4,255.0,6,0.0,0,,,squat,1530.0,8.904109589041095,227.05479452054792
2016-08-19 17:32:28,Squat 1,Squat (Barbell),5,275.0,8,0.0,0,,,squat,2200.0,8.904109589041095,244.8630136986301
2016-08-19 17:32:28,Squat 1,Squat (Barbell),6,285.0,8,0.0,0,,,squat,2280.0,8.904109589041095,253.7671232876712
2016-08-19 17:32:28,Squat 1,Squat (Barbell),7,285.0,8,0.0,0,,,squat,2280.0,8.904109589041095,253.7671232876712
2016-08-19 17:32:28,Squat 1,Squat (Barbell),8,285.0,6,0.0,0,,,squat,1710.0,8.904109589041095,253.7671232876712
2016-08-19 17:32:28,Squat 1,Deadlift (Barbell),1,225.0,5,0.0,0,,,deadlift,1125.0,,0.0
2016-08-19 17:32:28,Squat 1,Deadlift (Barbell),2,285.0,6,0.0,0,,,deadlift,1710.0,,0.0
2016-08-19 17:32:28,Squat 1,Deadlift (Barbell),3,290.0,6,0.0,0,,,deadlift,1740.0,,0.0
2016-08-19 17:32:28,Squat 1,Deadlift (Barbell),4,285.0,6,0.0,0,,,deadlift,1710.0,,0.0
2016-08-19 17:32:28,Squat 1,Leg press (hinge ),1,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-19 17:32:28,Squat 1,Leg press (hinge ),2,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-19 17:32:28,Squat 1,Leg press (hinge ),3,450.0,12,0.0,0,,,leg press,5400.0,8.795454545454545,395.79545454545456
2016-08-20 19:18:20,Back,Chin Up,1,50.0,9,0.0,0,,,chin up,450.0,,0.0
2016-08-20 19:18:20,Back,Chin Up,2,50.0,9,0.0,0,,,chin up,450.0,,0.0
2016-08-20 19:18:20,Back,Chin Up,3,50.0,8,0.0,0,,,chin up,400.0,,0.0
2016-08-20 19:18:20,Back,Chin Up,4,50.0,8,0.0,0,,,chin up,400.0,,0.0
2016-08-20 19:18:20,Back,T-bar Row,1,125.0,8,0.0,0,,,t-bar row,1000.0,,0.0
2016-08-20 19:18:20,Back,T-bar Row,2,125.0,8,0.0,0,,,t-bar row,1000.0,,0.0
2016-08-20 19:18:20,Back,T-bar Row,3,125.0,8,0.0,0,,,t-bar row,1000.0,,0.0
2016-08-20 19:18:20,Back,Rear delt fly,1,145.0,12,0.0,0,,,rear delt fly,1740.0,,0.0
2016-08-20 19:18:20,Back,Rear delt fly,2,140.0,13,0.0,0,,,rear delt fly,1820.0,,0.0
2016-08-20 19:18:20,Back,Rear delt fly,3,130.0,10,0.0,0,,,rear delt fly,1300.0,,0.0
2016-08-20 19:18:20,Back,Bicep Curl (Barbell),1,100.0,8,0.0,0,,,bicep curl,800.0,9.74705882352941,97.47058823529412
2016-08-20 19:18:20,Back,Bicep Curl (Barbell),2,95.0,12,0.0,0,,,bicep curl,1140.0,9.74705882352941,92.59705882352941
2016-08-20 19:18:20,Back,Bicep Curl (Barbell),3,95.0,10,0.0,0,,,bicep curl,950.0,9.74705882352941,92.59705882352941
2016-08-20 19:18:20,Back,Pull Up,1,25.0,9,0.0,0,,,pull up,225.0,,0.0
2016-08-20 19:18:20,Back,Pull Up,2,25.0,8,0.0,0,,,pull up,200.0,,0.0
2016-08-20 19:18:20,Back,Pull Up,3,50.0,8,0.0,0,,,pull up,400.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),1,135.0,8,0.0,0,,,seated shoulder press,1080.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),2,135.0,6,0.0,0,,,seated shoulder press,810.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),3,185.0,9,0.0,0,,,seated shoulder press,1665.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),4,205.0,8,0.0,0,,,seated shoulder press,1640.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),5,210.0,8,0.0,0,,,seated shoulder press,1680.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),6,215.0,7,0.0,0,,,seated shoulder press,1505.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Seated Shoulder  Press (Barbell),7,185.0,10,0.0,0,,,seated shoulder press,1850.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Weighted dips,1,45.0,8,0.0,0,,,weighted dips,360.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Weighted dips,2,45.0,10,0.0,0,,,weighted dips,450.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Weighted dips,3,45.0,10,0.0,0,,,weighted dips,450.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Weighted dips,4,90.0,9,0.0,0,,,weighted dips,810.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Weighted dips,5,90.0,7,0.0,0,,,weighted dips,630.0,,0.0
2016-08-22 12:49:10,Shoulder Day,Weighted dips,6,90.0,8,0.0,0,,,weighted dips,720.0,,0.0
2016-08-24 21:08:23,Squat 1,Squat (Barbell),1,185.0,5,0.0,0,,,squat,925.0,8.904109589041095,164.72602739726025
2016-08-24 21:08:23,Squat 1,Squat (Barbell),2,225.0,5,0.0,0,,,squat,1125.0,8.904109589041095,200.34246575342465
2016-08-24 21:08:23,Squat 1,Squat (Barbell),3,275.0,5,0.0,0,,,squat,1375.0,8.904109589041095,244.8630136986301
2016-08-24 21:08:23,Squat 1,Squat (Barbell),4,295.0,5,0.0,0,,,squat,1475.0,8.904109589041095,262.6712328767123
2016-08-24 21:08:23,Squat 1,Squat (Barbell),5,315.0,5,0.0,0,,,squat,1575.0,8.904109589041095,280.4794520547945
2016-08-24 21:08:23,Squat 1,Squat (Barbell),6,315.0,5,0.0,0,,,squat,1575.0,8.904109589041095,280.4794520547945
2016-08-24 21:08:23,Squat 1,Squat (Barbell),7,315.0,5,0.0,0,,,squat,1575.0,8.904109589041095,280.4794520547945
2016-08-24 21:08:23,Squat 1,Squat (Barbell),8,225.0,10,0.0,0,,,squat,2250.0,8.904109589041095,200.34246575342465
2016-08-24 21:08:23,Squat 1,Deadlift (Barbell),1,225.0,5,0.0,0,,,deadlift,1125.0,,0.0
2016-08-24 21:08:23,Squat 1,Deadlift (Barbell),2,275.0,5,0.0,0,,,deadlift,1375.0,,0.0
2016-08-24 21:08:23,Squat 1,Deadlift (Barbell),3,300.0,6,0.0,0,,,deadlift,1800.0,,0.0
2016-08-24 21:08:23,Squat 1,Deadlift (Barbell),4,300.0,6,0.0,0,,,deadlift,1800.0,,0.0
2016-08-24 21:08:23,Squat 1,Deadlift (Barbell),5,300.0,6,0.0,0,,,deadlift,1800.0,,0.0
2016-08-24 21:08:23,Squat 1,Leg press (hinge ),1,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-24 21:08:23,Squat 1,Leg press (hinge ),2,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-24 21:08:23,Squat 1,Leg press (hinge ),3,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-25 22:09:45,Back,Chin Up,1,50.0,10,0.0,0,,,chin up,500.0,,0.0
2016-08-25 22:09:45,Back,Chin Up,2,50.0,9,0.0,0,,,chin up,450.0,,0.0
2016-08-25 22:09:45,Back,Chin Up,3,50.0,8,0.0,0,,,chin up,400.0,,0.0
2016-08-25 22:09:45,Back,Seated Cable Row (close Grip),1,155.0,12,0.0,0,,,seated cable row,1860.0,,0.0
2016-08-25 22:09:45,Back,T-bar Row,1,127.5,10,0.0,0,,,t-bar row,1275.0,,0.0
2016-08-25 22:09:45,Back,T-bar Row,2,127.5,10,0.0,0,,,t-bar row,1275.0,,0.0
2016-08-25 22:09:45,Back,T-bar Row,3,127.5,10,0.0,0,,,t-bar row,1275.0,,0.0
2016-08-25 22:09:45,Back,T-bar Row,4,90.0,12,0.0,0,,,t-bar row,1080.0,,0.0
2016-08-25 22:09:45,Back,T-bar Row,5,90.0,12,0.0,0,,,t-bar row,1080.0,,0.0
2016-08-25 22:09:45,Back,Bicep Curl (Barbell),1,75.0,13,0.0,0,,,bicep curl,975.0,9.74705882352941,73.10294117647058
2016-08-25 22:09:45,Back,Bicep Curl (Barbell),2,75.0,12,0.0,0,,,bicep curl,900.0,9.74705882352941,73.10294117647058
2016-08-25 22:09:45,Back,Bicep Curl (Barbell),3,75.0,12,0.0,0,,,bicep curl,900.0,9.74705882352941,73.10294117647058
2016-08-25 22:09:45,Back,Hammer Curl (Dumbbell ),1,70.0,12,0.0,0,,,hammer curl,840.0,,0.0
2016-08-25 22:09:45,Back,Pull Up,1,50.0,8,0.0,0,,,pull up,400.0,,0.0
2016-08-25 22:09:45,Back,Pull Up,2,50.0,8,0.0,0,,,pull up,400.0,,0.0
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),1,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),2,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),3,185.0,6,0.0,0,,,incline bench press,1110.0,9.791666666666666,181.14583333333331
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),4,225.0,6,0.0,0,,,incline bench press,1350.0,9.791666666666666,220.3125
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),5,245.0,5,0.0,0,,,incline bench press,1225.0,9.791666666666666,239.89583333333331
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),6,245.0,5,0.0,0,,,incline bench press,1225.0,9.791666666666666,239.89583333333331
2016-08-26 17:05:57,Chest,Incline Bench Press (Barbell),7,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2016-08-26 17:05:57,Chest,Overhead Press (Barbell),1,185.0,8,0.0,0,,,overhead press,1480.0,9.353515625,173.0400390625
2016-08-26 17:05:57,Chest,Overhead Press (Barbell),2,185.0,8,0.0,0,,,overhead press,1480.0,9.353515625,173.0400390625
2016-08-26 17:05:57,Chest,Overhead Press (Barbell),3,185.0,8,0.0,0,,,overhead press,1480.0,9.353515625,173.0400390625
2016-08-26 17:05:57,Chest,Bench Press (Barbell),1,135.0,8,0.0,0,,,bench press,1080.0,9.421501706484642,127.19027303754268
2016-08-26 17:05:57,Chest,Bench Press (Barbell),2,155.0,5,0.0,0,,,bench press,775.0,9.421501706484642,146.03327645051198
2016-08-26 17:05:57,Chest,Bench Press (Barbell),3,185.0,5,0.0,0,,,bench press,925.0,9.421501706484642,174.2977815699659
2016-08-26 17:05:57,Chest,Bench Press (Barbell),4,185.0,5,0.0,0,,,bench press,925.0,9.421501706484642,174.2977815699659
2016-08-26 17:05:57,Chest,Hammer Decline Chest Press,1,190.0,10,0.0,0,,,hammer decline chest press,1900.0,,0.0
2016-08-26 17:05:57,Chest,Hammer Decline Chest Press,2,190.0,10,0.0,0,,,hammer decline chest press,1900.0,,0.0
2016-08-26 17:05:57,Chest,Hammer shoulder press,1,140.0,10,0.0,0,,,hammer shoulder press,1400.0,,0.0
2016-08-26 17:05:57,Chest,Hammer shoulder press,2,140.0,10,0.0,0,,,hammer shoulder press,1400.0,,0.0
2016-08-26 17:05:57,Chest,Tricep pushdown,1,65.0,12,0.0,0,,,tricep pushdown,780.0,9.841981132075471,63.972877358490564
2016-08-26 17:05:57,Chest,Tricep pushdown,2,65.0,12,0.0,0,,,tricep pushdown,780.0,9.841981132075471,63.972877358490564
2016-08-26 17:05:57,Chest,Tricep pushdown,3,65.0,12,0.0,0,,,tricep pushdown,780.0,9.841981132075471,63.972877358490564
2016-08-26 17:05:57,Chest,Tricep pushdown,4,65.0,12,0.0,0,,,tricep pushdown,780.0,9.841981132075471,63.972877358490564
2016-08-28 17:39:36,Squat 1,Squat (Barbell),1,135.0,5,0.0,0,,,squat,675.0,8.904109589041095,120.20547945205477
2016-08-28 17:39:36,Squat 1,Squat (Barbell),2,185.0,6,0.0,0,,,squat,1110.0,8.904109589041095,164.72602739726025
2016-08-28 17:39:36,Squat 1,Squat (Barbell),3,225.0,7,0.0,0,,,squat,1575.0,8.904109589041095,200.34246575342465
2016-08-28 17:39:36,Squat 1,Squat (Barbell),4,275.0,5,0.0,0,,,squat,1375.0,8.904109589041095,244.8630136986301
2016-08-28 17:39:36,Squat 1,Squat (Barbell),5,295.0,5,0.0,0,,,squat,1475.0,8.904109589041095,262.6712328767123
2016-08-28 17:39:36,Squat 1,Squat (Barbell),6,305.0,6,0.0,0,,,squat,1830.0,8.904109589041095,271.5753424657534
2016-08-28 17:39:36,Squat 1,Squat (Barbell),7,315.0,6,0.0,0,,,squat,1890.0,8.904109589041095,280.4794520547945
2016-08-28 17:39:36,Squat 1,Squat (Barbell),8,315.0,6,0.0,0,,,squat,1890.0,8.904109589041095,280.4794520547945
2016-08-28 17:39:36,Squat 1,Squat (Barbell),9,315.0,7,0.0,0,,,squat,2205.0,8.904109589041095,280.4794520547945
2016-08-28 17:39:36,Squat 1,Leg press (hinge ),1,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-28 17:39:36,Squat 1,Leg press (hinge ),2,450.0,12,0.0,0,,,leg press,5400.0,8.795454545454545,395.79545454545456
2016-08-28 17:39:36,Squat 1,Leg press (hinge ),3,450.0,10,0.0,0,,,leg press,4500.0,8.795454545454545,395.79545454545456
2016-08-28 17:39:36,Squat 1,Deadlift (Barbell),1,225.0,6,0.0,0,,,deadlift,1350.0,,0.0
2016-08-28 17:39:36,Squat 1,Deadlift (Barbell),2,275.0,5,0.0,0,,,deadlift,1375.0,,0.0
2016-08-28 17:39:36,Squat 1,Deadlift (Barbell),3,315.0,5,0.0,0,,,deadlift,1575.0,,0.0
2016-08-28 17:39:36,Squat 1,Deadlift (Barbell),4,315.0,6,0.0,0,,,deadlift,1890.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),1,95.0,8,0.0,0,,,seated shoulder press,760.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),2,155.0,7,0.0,0,,,seated shoulder press,1085.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),3,185.0,6,0.0,0,,,seated shoulder press,1110.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),4,215.0,8,0.0,0,,,seated shoulder press,1720.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),5,215.0,8,0.0,0,,,seated shoulder press,1720.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),6,215.0,8,0.0,0,,,seated shoulder press,1720.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Seated Shoulder  Press (Barbell),7,135.0,8,0.0,0,,,seated shoulder press,1080.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Weighted dips,1,0.0,8,0.0,0,,,weighted dips,0.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Weighted dips,2,90.0,9,0.0,0,,,weighted dips,810.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Weighted dips,3,90.0,8,0.0,0,,,weighted dips,720.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Weighted dips,4,90.0,9,0.0,0,,,weighted dips,810.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Weighted dips,5,0.0,8,0.0,0,,,weighted dips,0.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Incline Press (Dumbbell),1,120.0,10,0.0,0,,,incline press,1200.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Incline Press (Dumbbell),2,120.0,10,0.0,0,,,incline press,1200.0,,0.0
2016-08-30 20:43:40,Shoulder Day,Incline Press (Dumbbell),3,120.0,10,0.0,0,,,incline press,1200.0,,0.0
2016-08-31 14:10:02,Back,Chin Up,1,52.5,9,0.0,0,,,chin up,472.5,,0.0
2016-08-31 14:10:02,Back,Chin Up,2,52.5,9,0.0,0,,,chin up,472.5,,0.0
2016-08-31 14:10:02,Back,Chin Up,3,52.5,9,0.0,0,,,chin up,472.5,,0.0
2016-08-31 14:10:02,Back,T-bar Row,1,135.0,9,0.0,0,,,t-bar row,1215.0,,0.0
2016-08-31 14:10:02,Back,T-bar Row,2,135.0,9,0.0,0,,,t-bar row,1215.0,,0.0
2016-08-31 14:10:02,Back,T-bar Row,3,135.0,8,0.0,0,,,t-bar row,1080.0,,0.0
2016-08-31 14:10:02,Back,T-bar Row,4,95.0,12,0.0,0,,,t-bar row,1140.0,,0.0
2016-08-31 14:10:02,Back,T-bar Row,5,95.0,12,0.0,0,,,t-bar row,1140.0,,0.0
2016-08-31 14:10:02,Back,Rear delt fly,1,135.0,12,0.0,0,,,rear delt fly,1620.0,,0.0
2016-08-31 14:10:02,Back,Rear delt fly,2,135.0,12,0.0,0,,,rear delt fly,1620.0,,0.0
2016-08-31 14:10:02,Back,Bicep Curl (Barbell),1,100.0,9,0.0,0,,,bicep curl,900.0,9.74705882352941,97.47058823529412
2016-08-31 14:10:02,Back,Bicep Curl (Barbell),2,95.0,8,0.0,0,,,bicep curl,760.0,9.74705882352941,92.59705882352941
2016-08-31 14:10:02,Back,Bicep Curl (Barbell),3,80.0,12,0.0,0,,,bicep curl,960.0,9.74705882352941,77.97647058823529
2016-08-31 14:10:02,Back,Pull Up,1,27.5,10,0.0,0,,,pull up,275.0,,0.0
2016-08-31 14:10:02,Back,Pull Up,2,27.5,10,0.0,0,,,pull up,275.0,,0.0
2016-08-31 14:10:02,Back,Pull Up,3,27.5,10,0.0,0,,,pull up,275.0,,0.0
2016-08-31 14:10:02,Back,Hammer seated row (CLOSE GRIP),1,130.0,10,0.0,0,,,hammer seated row,1300.0,,0.0
2016-08-31 14:10:02,Back,Hammer seated row (CLOSE GRIP),2,130.0,10,0.0,0,,,hammer seated row,1300.0,,0.0
2016-08-31 14:10:02,Back,Hammer seated row (CLOSE GRIP),3,130.0,10,0.0,0,,,hammer seated row,1300.0,,0.0
2016-09-02 04:51:09,Squat 1,Squat (Barbell),1,135.0,6,0.0,0,,,squat,810.0,8.904109589041095,120.20547945205477
2016-09-02 04:51:09,Squat 1,Squat (Barbell),2,185.0,6,0.0,0,,,squat,1110.0,8.904109589041095,164.72602739726025
2016-09-02 04:51:09,Squat 1,Squat (Barbell),3,225.0,5,0.0,0,,,squat,1125.0,8.904109589041095,200.34246575342465
2016-09-02 04:51:09,Squat 1,Squat (Barbell),4,275.0,5,0.0,0,,,squat,1375.0,8.904109589041095,244.8630136986301
2016-09-02 04:51:09,Squat 1,Squat (Barbell),5,300.0,5,0.0,0,,,squat,1500.0,8.904109589041095,267.12328767123284
2016-09-02 04:51:09,Squat 1,Squat (Barbell),6,320.0,6,0.0,0,,,squat,1920.0,8.904109589041095,284.93150684931504
2016-09-02 04:51:09,Squat 1,Squat (Barbell),7,320.0,6,0.0,0,,,squat,1920.0,8.904109589041095,284.93150684931504
