date,effective_load,exercise_name,exercise_normalized,reps,rpe,set_order,set_volume,weight,workout_name,workout_name_clean
2017-02-15 22:11:14,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2017-02-15 22:11:14,218.1506849315068,Squat (Barbell),squat,6,8.904109589041095,5,1470.0,245.0,Squat 1,squat
2017-02-15 22:11:14,227.05479452054792,Squat (Barbell),squat,6,8.904109589041095,6,1530.0,255.0,Squat 1,squat
2017-02-15 22:11:14,227.05479452054792,Squat (Barbell),squat,6,8.904109589041095,7,1530.0,255.0,Squat 1,squat
2017-02-15 22:11:14,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,8,1650.0,275.0,Squat 1,squat
2017-02-15 22:11:14,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,9,1650.0,275.0,Squat 1,squat
2017-02-15 22:11:14,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,10,2200.0,275.0,Squat 1,squat
2017-02-19 10:59:10,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,1,925.0,185.0,Squat 1,squat
2017-02-19 10:59:10,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,2,925.0,185.0,Squat 1,squat
2017-02-19 10:59:10,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,3,1350.0,225.0,Squat 1,squat
2017-02-19 10:59:10,222.60273972602735,Squat (Barbell),squat,6,8.904109589041095,4,1500.0,250.0,Squat 1,squat
2017-02-19 10:59:10,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,5,1770.0,295.0,Squat 1,squat
2017-02-19 10:59:10,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,6,1770.0,295.0,Squat 1,squat
2017-02-19 10:59:10,271.5753424657534,Squat (Barbell),squat,6,8.904109589041095,7,1830.0,305.0,Squat 1,squat
2017-02-19 10:59:10,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2017-02-19 10:59:10,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,9,1890.0,315.0,Squat 1,squat
2017-02-19 10:59:10,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,10,1890.0,315.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,1,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,2,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,3,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,4,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,1,925.0,185.0,Squat 1,squat
2017-02-19 10:59:10,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,2,925.0,185.0,Squat 1,squat
2017-02-19 10:59:10,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,3,1350.0,225.0,Squat 1,squat
2017-02-19 10:59:10,222.60273972602735,Squat (Barbell),squat,6,8.904109589041095,4,1500.0,250.0,Squat 1,squat
2017-02-19 10:59:10,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,5,1770.0,295.0,Squat 1,squat
2017-02-19 10:59:10,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,6,1770.0,295.0,Squat 1,squat
2017-02-19 10:59:10,271.5753424657534,Squat (Barbell),squat,6,8.904109589041095,7,1830.0,305.0,Squat 1,squat
2017-02-19 10:59:10,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2017-02-19 10:59:10,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,9,1890.0,315.0,Squat 1,squat
2017-02-19 10:59:10,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,10,1890.0,315.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,1,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,2,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,3,3600.0,360.0,Squat 1,squat
2017-02-19 10:59:10,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,4,3600.0,360.0,Squat 1,squat
2017-02-25 15:30:23,182.53424657534245,Squat (Barbell),squat,5,8.904109589041095,1,1025.0,205.0,Squat 1,squat
2017-02-25 15:30:23,200.34246575342465,Squat (Barbell),squat,7,8.904109589041095,2,1575.0,225.0,Squat 1,squat
2017-02-25 15:30:23,218.1506849315068,Squat (Barbell),squat,7,8.904109589041095,3,1715.0,245.0,Squat 1,squat
2017-02-25 15:30:23,235.958904109589,Squat (Barbell),squat,7,8.904109589041095,4,1855.0,265.0,Squat 1,squat
2017-02-25 15:30:23,253.7671232876712,Squat (Barbell),squat,6,8.904109589041095,5,1710.0,285.0,Squat 1,squat
2017-02-25 15:30:23,262.6712328767123,Squat (Barbell),squat,7,8.904109589041095,6,2065.0,295.0,Squat 1,squat
2017-02-25 15:30:23,280.4794520547945,Squat (Barbell),squat,7,8.904109589041095,7,2205.0,315.0,Squat 1,squat
2017-02-25 15:30:23,182.53424657534245,Squat (Barbell),squat,6,8.904109589041095,8,1230.0,205.0,Squat 1,squat
2017-02-25 15:30:23,395.79545454545456,Leg press (hinge ),leg press,12,8.795454545454545,1,5400.0,450.0,Squat 1,squat
2017-02-25 15:30:23,395.79545454545456,Leg press (hinge ),leg press,12,8.795454545454545,2,5400.0,450.0,Squat 1,squat
2017-02-25 15:30:23,395.79545454545456,Leg press (hinge ),leg press,12,8.795454545454545,3,5400.0,450.0,Squat 1,squat
2017-03-10 15:23:27,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2017-03-10 15:23:27,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2017-03-10 15:23:27,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2017-03-10 15:23:27,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2017-03-10 15:23:27,218.1506849315068,Squat (Barbell),squat,6,8.904109589041095,5,1470.0,245.0,Squat 1,squat
2017-03-10 15:23:27,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,6,1650.0,275.0,Squat 1,squat
2017-03-10 15:23:27,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,7,1650.0,275.0,Squat 1,squat
2017-03-10 15:23:27,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,8,1770.0,295.0,Squat 1,squat
2017-03-10 15:23:27,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,9,1890.0,315.0,Squat 1,squat
2017-03-10 15:23:27,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,10,1890.0,315.0,Squat 1,squat
2017-03-10 15:23:27,439.77272727272725,Leg press (hinge ),leg press,10,8.795454545454545,1,5000.0,500.0,Squat 1,squat
2017-03-10 15:23:27,439.77272727272725,Leg press (hinge ),leg press,10,8.795454545454545,2,5000.0,500.0,Squat 1,squat
2017-03-10 15:23:27,439.77272727272725,Leg press (hinge ),leg press,10,8.795454545454545,3,5000.0,500.0,Squat 1,squat
2017-03-10 15:23:27,439.77272727272725,Leg press (hinge ),leg press,10,8.795454545454545,4,5000.0,500.0,Squat 1,squat
2017-03-18 09:05:26,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2017-03-18 09:05:26,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2017-03-18 09:05:26,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2017-03-18 09:05:26,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2017-03-18 09:05:26,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,5,1770.0,295.0,Squat 1,squat
2017-03-18 09:05:26,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2017-03-18 09:05:26,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,7,1890.0,315.0,Squat 1,squat
2017-03-18 09:05:26,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2017-03-18 09:05:26,0.0,Leg curl,leg curl,12,,1,1680.0,140.0,Squat 1,squat
2017-03-18 09:05:26,0.0,Leg curl,leg curl,12,,2,1680.0,140.0,Squat 1,squat
2017-03-18 09:05:26,0.0,Leg curl,leg curl,12,,3,1680.0,140.0,Squat 1,squat
2017-04-02 10:30:48,120.20547945205476,Squat (Barbell),squat,6,8.904109589041095,1,810.0,135.0,Legs,legs
2017-04-02 10:30:48,200.34246575342465,Squat (Barbell),squat,5,8.904109589041095,2,1125.0,225.0,Legs,legs
2017-04-02 10:30:48,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,3,1650.0,275.0,Legs,legs
2017-04-02 10:30:48,284.93150684931504,Squat (Barbell),squat,5,8.904109589041095,4,1600.0,320.0,Legs,legs
2017-04-02 10:30:48,284.93150684931504,Squat (Barbell),squat,5,8.904109589041095,5,1600.0,320.0,Legs,legs
2017-04-02 10:30:48,293.8356164383561,Squat (Barbell),squat,6,8.904109589041095,6,1980.0,330.0,Legs,legs
2017-04-02 10:30:48,293.8356164383561,Squat (Barbell),squat,6,8.904109589041095,7,1980.0,330.0,Legs,legs
2017-04-18 08:30:12,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2017-04-18 08:30:12,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2017-04-18 08:30:12,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,3,1350.0,225.0,Squat 1,squat
2017-04-18 08:30:12,244.8630136986301,Squat (Barbell),squat,5,8.904109589041095,4,1375.0,275.0,Squat 1,squat
2017-04-18 08:30:12,293.8356164383561,Squat (Barbell),squat,5,8.904109589041095,5,1650.0,330.0,Squat 1,squat
2017-04-18 08:30:12,298.2876712328767,Squat (Barbell),squat,6,8.904109589041095,6,2010.0,335.0,Squat 1,squat
2017-04-18 08:30:12,298.2876712328767,Squat (Barbell),squat,5,8.904109589041095,7,1675.0,335.0,Squat 1,squat
2017-04-18 08:30:12,302.73972602739724,Squat (Barbell),squat,5,8.904109589041095,8,1700.0,340.0,Squat 1,squat
2017-04-18 08:30:12,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,1,3600.0,360.0,Squat 1,squat
2017-04-18 08:30:12,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,2,3600.0,360.0,Squat 1,squat
2017-04-18 08:30:12,0.0,Leg curl,leg curl,12,,1,1740.0,145.0,Squat 1,squat
2017-04-18 08:30:12,0.0,Leg curl,leg curl,12,,2,1740.0,145.0,Squat 1,squat
2017-04-23 16:23:07,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2017-04-23 16:23:07,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2017-04-23 16:23:07,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,3,1350.0,225.0,Squat 1,squat
2017-04-23 16:23:07,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2017-04-23 16:23:07,227.05479452054792,Squat (Barbell),squat,8,8.904109589041095,5,2040.0,255.0,Squat 1,squat
2017-04-23 16:23:07,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,6,2200.0,275.0,Squat 1,squat
2017-04-23 16:23:07,262.6712328767123,Squat (Barbell),squat,8,8.904109589041095,7,2360.0,295.0,Squat 1,squat
2017-04-23 16:23:07,262.6712328767123,Squat (Barbell),squat,7,8.904109589041095,8,2065.0,295.0,Squat 1,squat
2017-04-23 16:23:07,0.0,Leg curl,leg curl,10,,1,1450.0,145.0,Squat 1,squat
2017-04-23 16:23:07,0.0,Leg curl,leg curl,10,,2,1450.0,145.0,Squat 1,squat
2017-04-23 16:23:07,0.0,Leg curl,leg curl,10,,3,1450.0,145.0,Squat 1,squat
2017-05-06 11:41:46,120.20547945205476,Squat (Barbell),squat,6,8.904109589041095,1,810.0,135.0,Squat 1,squat
2017-05-06 11:41:46,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2017-05-06 11:41:46,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,3,1110.0,185.0,Squat 1,squat
2017-05-06 11:41:46,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,4,1350.0,225.0,Squat 1,squat
2017-05-06 11:41:46,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,5,1800.0,225.0,Squat 1,squat
2017-05-06 11:41:46,218.1506849315068,Squat (Barbell),squat,8,8.904109589041095,6,1960.0,245.0,Squat 1,squat
2017-05-06 11:41:46,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,7,2200.0,275.0,Squat 1,squat
2017-05-06 11:41:46,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,8,1650.0,275.0,Squat 1,squat
2017-05-06 11:41:46,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,9,1770.0,295.0,Squat 1,squat
2017-05-06 11:41:46,289.3835616438356,Squat (Barbell),squat,5,8.904109589041095,10,1625.0,325.0,Squat 1,squat
2017-05-06 11:41:46,151.08333333333334,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,1,1480.0,185.0,Squat 1,squat
2017-05-06 11:41:46,151.08333333333334,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,2,1480.0,185.0,Squat 1,squat
2017-05-06 11:41:46,159.25,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,3,1560.0,195.0,Squat 1,squat
2017-05-06 11:41:46,0.0,Leg outward fly,leg outward fly,12,,1,1440.0,120.0,Squat 1,squat
2017-05-06 11:41:46,0.0,Leg outward fly,leg outward fly,12,,2,1440.0,120.0,Squat 1,squat
2017-05-06 11:41:46,0.0,Leg outward fly,leg outward fly,12,,3,1440.0,120.0,Squat 1,squat
2017-05-10 21:21:37,120.20547945205476,Squat (Barbell),squat,6,8.904109589041095,1,810.0,135.0,Squat 1,squat
2017-05-10 21:21:37,120.20547945205476,Squat (Barbell),squat,6,8.904109589041095,2,810.0,135.0,Squat 1,squat
2017-05-10 21:21:37,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,3,1350.0,225.0,Squat 1,squat
2017-05-10 21:21:37,244.8630136986301,Squat (Barbell),squat,5,8.904109589041095,4,1375.0,275.0,Squat 1,squat
2017-05-10 21:21:37,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,5,1890.0,315.0,Squat 1,squat
2017-05-10 21:21:37,289.3835616438356,Squat (Barbell),squat,6,8.904109589041095,6,1950.0,325.0,Squat 1,squat
2017-05-10 21:21:37,293.8356164383561,Squat (Barbell),squat,6,8.904109589041095,7,1980.0,330.0,Squat 1,squat
2017-05-10 21:21:37,324.99999999999994,Squat (Barbell),squat,5,8.904109589041095,8,1825.0,365.0,Squat 1,squat
2017-05-10 21:21:37,0.0,Good Morning (Barbell),good morning,8,,1,1640.0,205.0,Squat 1,squat
2017-05-10 21:21:37,0.0,Good Morning (Barbell),good morning,8,,2,1640.0,205.0,Squat 1,squat
2017-05-10 21:21:37,0.0,Leg outward fly,leg outward fly,12,,1,1440.0,120.0,Squat 1,squat
2017-05-10 21:21:37,0.0,Leg outward fly,leg outward fly,12,,2,1440.0,120.0,Squat 1,squat
2017-05-10 21:21:37,0.0,Leg outward fly,leg outward fly,12,,3,1440.0,120.0,Squat 1,squat
2017-05-15 18:02:56,164.72602739726025,Squat (Barbell),squat,7,8.904109589041095,1,1295.0,185.0,Squat 1,squat
2017-05-15 18:02:56,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,2,1800.0,225.0,Squat 1,squat
2017-05-15 18:02:56,227.05479452054792,Squat (Barbell),squat,8,8.904109589041095,3,2040.0,255.0,Squat 1,squat
2017-05-15 18:02:56,249.31506849315065,Squat (Barbell),squat,8,8.904109589041095,4,2240.0,280.0,Squat 1,squat
2017-05-15 18:02:56,267.12328767123284,Squat (Barbell),squat,8,8.904109589041095,5,2400.0,300.0,Squat 1,squat
2017-05-15 18:02:56,280.4794520547945,Squat (Barbell),squat,8,8.904109589041095,6,2520.0,315.0,Squat 1,squat
2017-05-15 18:02:56,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,7,1890.0,315.0,Squat 1,squat
2017-05-30 21:15:03,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,1,925.0,185.0,Squat 1,squat
2017-05-30 21:15:03,200.34246575342465,Squat (Barbell),squat,5,8.904109589041095,2,1125.0,225.0,Squat 1,squat
2017-05-30 21:15:03,249.31506849315065,Squat (Barbell),squat,6,8.904109589041095,3,1680.0,280.0,Squat 1,squat
2017-05-30 21:15:03,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,4,1890.0,315.0,Squat 1,squat
2017-05-30 21:15:03,284.93150684931504,Squat (Barbell),squat,6,8.904109589041095,5,1920.0,320.0,Squat 1,squat
2017-05-30 21:15:03,284.93150684931504,Squat (Barbell),squat,6,8.904109589041095,6,1920.0,320.0,Squat 1,squat
2017-05-30 21:15:03,293.8356164383561,Squat (Barbell),squat,5,8.904109589041095,7,1650.0,330.0,Squat 1,squat
2017-05-30 21:15:03,213.69863013698628,Squat (Barbell),squat,6,8.904109589041095,8,1440.0,240.0,Squat 1,squat
2017-05-30 21:15:03,213.69863013698628,Squat (Barbell),squat,8,8.904109589041095,9,1920.0,240.0,Squat 1,squat
2017-05-30 21:15:03,183.75,Romanian Deadlift (Barbell),romanian deadlift,6,8.166666666666666,1,1350.0,225.0,Squat 1,squat
2017-05-30 21:15:03,183.75,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,2,1800.0,225.0,Squat 1,squat
2017-05-30 21:15:03,183.75,Romanian Deadlift (Barbell),romanian deadlift,6,8.166666666666666,3,1350.0,225.0,Squat 1,squat
2017-05-30 21:15:03,0.0,Leg outward fly,leg outward fly,10,,1,1400.0,140.0,Squat 1,squat
2017-05-30 21:15:03,0.0,Leg outward fly,leg outward fly,10,,2,1400.0,140.0,Squat 1,squat
2017-05-30 21:15:03,0.0,Leg outward fly,leg outward fly,15,,3,1500.0,100.0,Squat 1,squat
2017-05-30 21:15:03,0.0,Leg outward fly,leg outward fly,15,,4,1500.0,100.0,Squat 1,squat
2017-06-03 13:21:47,120.20547945205476,Squat (Barbell),squat,6,8.904109589041095,1,810.0,135.0,Legs,legs
2017-06-03 13:21:47,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,2,1480.0,185.0,Legs,legs
2017-06-03 13:21:47,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,3,1480.0,185.0,Legs,legs
2017-06-03 13:21:47,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Legs,legs
2017-06-03 13:21:47,209.2465753424657,Squat (Barbell),squat,8,8.904109589041095,5,1880.0,235.0,Legs,legs
2017-06-03 13:21:47,209.2465753424657,Squat (Barbell),squat,8,8.904109589041095,6,1880.0,235.0,Legs,legs
2017-06-03 13:21:47,218.1506849315068,Squat (Barbell),squat,8,8.904109589041095,7,1960.0,245.0,Legs,legs
2017-06-03 13:21:47,218.1506849315068,Squat (Barbell),squat,8,8.904109589041095,8,1960.0,245.0,Legs,legs
2017-06-03 13:21:47,0.0,Deadlift (Barbell),deadlift,6,,1,1410.0,235.0,Legs,legs
2017-06-03 13:21:47,0.0,Deadlift (Barbell),deadlift,6,,2,1410.0,235.0,Legs,legs
2017-06-03 13:21:47,191.91666666666663,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,1,1880.0,235.0,Legs,legs
2017-06-03 13:21:47,191.91666666666663,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,2,1880.0,235.0,Legs,legs
2017-08-19 16:49:58,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2017-08-19 16:49:58,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2017-08-19 16:49:58,209.2465753424657,Squat (Barbell),squat,8,8.904109589041095,3,1880.0,235.0,Squat 1,squat
2017-08-19 16:49:58,209.2465753424657,Squat (Barbell),squat,6,8.904109589041095,4,1410.0,235.0,Squat 1,squat
2017-08-19 16:49:58,227.05479452054792,Squat (Barbell),squat,8,8.904109589041095,5,2040.0,255.0,Squat 1,squat
2017-08-19 16:49:58,227.05479452054792,Squat (Barbell),squat,6,8.904109589041095,6,1530.0,255.0,Squat 1,squat
2017-08-19 16:49:58,249.31506849315065,Squat (Barbell),squat,8,8.904109589041095,7,2240.0,280.0,Squat 1,squat
2017-08-19 16:49:58,249.31506849315065,Squat (Barbell),squat,6,8.904109589041095,8,1680.0,280.0,Squat 1,squat
2017-08-19 16:49:58,249.31506849315065,Squat (Barbell),squat,6,8.904109589041095,9,1680.0,280.0,Squat 1,squat
2017-08-19 16:49:58,0.0,Deadlift (Barbell),deadlift,5,,1,1125.0,225.0,Squat 1,squat
2017-08-19 16:49:58,0.0,Deadlift (Barbell),deadlift,5,,2,1375.0,275.0,Squat 1,squat
2017-08-19 16:49:58,0.0,Deadlift (Barbell),deadlift,5,,3,1625.0,325.0,Squat 1,squat
2017-08-19 16:49:58,0.0,Deadlift (Barbell),deadlift,5,,4,1875.0,375.0,Squat 1,squat
2017-08-19 16:49:58,0.0,Deadlift (Barbell),deadlift,5,,5,1875.0,375.0,Squat 1,squat
2018-01-05 20:05:01,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,1,925.0,185.0,Legs - Heavy,legs
2018-01-05 20:05:01,200.34246575342465,Squat (Barbell),squat,3,8.904109589041095,2,675.0,225.0,Legs - Heavy,legs
2018-01-05 20:05:01,280.4794520547945,Squat (Barbell),squat,3,8.904109589041095,3,945.0,315.0,Legs - Heavy,legs
2018-01-05 20:05:01,342.80821917808214,Squat (Barbell),squat,4,8.904109589041095,4,1540.0,385.0,Legs - Heavy,legs
2018-01-05 20:05:01,342.80821917808214,Squat (Barbell),squat,4,8.904109589041095,5,1540.0,385.0,Legs - Heavy,legs
2018-01-05 20:05:01,347.2602739726027,Squat (Barbell),squat,4,8.904109589041095,6,1560.0,390.0,Legs - Heavy,legs
2018-01-05 20:05:01,289.3835616438356,Squat (Barbell),squat,6,8.904109589041095,7,1950.0,325.0,Legs - Heavy,legs
2018-01-05 20:05:01,0.0,Hack Squat,hack squat,8,,1,1440.0,180.0,Legs - Heavy,legs
2018-01-05 20:05:01,0.0,Hack Squat,hack squat,8,,2,2160.0,270.0,Legs - Heavy,legs
2018-01-05 20:05:01,0.0,Hack Squat,hack squat,8,,3,2240.0,280.0,Legs - Heavy,legs
2018-01-05 20:05:01,0.0,Hack Squat,hack squat,8,,4,2240.0,280.0,Legs - Heavy,legs
2018-01-05 20:05:01,151.08333333333334,Romanian Deadlift (Barbell),romanian deadlift,9,8.166666666666666,1,1665.0,185.0,Legs - Heavy,legs
2018-01-05 20:05:01,159.25,Romanian Deadlift (Barbell),romanian deadlift,8,8.166666666666666,2,1560.0,195.0,Legs - Heavy,legs
2018-01-09 19:44:07,244.8630136986301,Squat (Barbell),squat,2,8.904109589041095,1,550.0,275.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,289.3835616438356,Squat (Barbell),squat,5,8.904109589041095,2,1625.0,325.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,289.3835616438356,Squat (Barbell),squat,5,8.904109589041095,3,1625.0,325.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,289.3835616438356,Squat (Barbell),squat,5,8.904109589041095,4,1625.0,325.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,289.3835616438356,Squat (Barbell),squat,5,8.904109589041095,5,1625.0,325.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,289.3835616438356,Squat (Barbell),squat,5,8.904109589041095,6,1625.0,325.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Hack Squat,hack squat,5,,1,1450.0,290.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Hack Squat,hack squat,6,,2,1740.0,290.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Hack Squat,hack squat,6,,3,1740.0,290.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Hack Squat,hack squat,6,,4,1740.0,290.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Rack Pull - 1 Pin,rack pull - 1 pin,5,,1,1575.0,315.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Rack Pull - 1 Pin,rack pull - 1 pin,5,,2,1825.0,365.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Rack Pull - 1 Pin,rack pull - 1 pin,5,,3,1825.0,365.0,Legs - 5x5 / Volume,legs
2018-01-09 19:44:07,0.0,Rack Pull - 1 Pin,rack pull - 1 pin,5,,4,1825.0,365.0,Legs - 5x5 / Volume,legs
2018-01-13 11:03:55,164.72602739726025,Squat (Barbell),squat,3,8.904109589041095,1,555.0,185.0,Legs - Heavy,legs
2018-01-13 11:03:55,164.72602739726025,Squat (Barbell),squat,3,8.904109589041095,2,555.0,185.0,Legs - Heavy,legs
2018-01-13 11:03:55,200.34246575342465,Squat (Barbell),squat,3,8.904109589041095,3,675.0,225.0,Legs - Heavy,legs
2018-01-13 11:03:55,244.8630136986301,Squat (Barbell),squat,3,8.904109589041095,4,825.0,275.0,Legs - Heavy,legs
2018-01-13 11:03:55,280.4794520547945,Squat (Barbell),squat,3,8.904109589041095,5,945.0,315.0,Legs - Heavy,legs
2018-01-13 11:03:55,347.2602739726027,Squat (Barbell),squat,4,8.904109589041095,6,1560.0,390.0,Legs - Heavy,legs
2018-01-13 11:03:55,347.2602739726027,Squat (Barbell),squat,4,8.904109589041095,7,1560.0,390.0,Legs - Heavy,legs
2018-01-13 11:03:55,351.71232876712327,Squat (Barbell),squat,4,8.904109589041095,8,1580.0,395.0,Legs - Heavy,legs
2018-01-13 11:03:55,280.4794520547945,Squat (Barbell),squat,5,8.904109589041095,9,1575.0,315.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Deadlift (Barbell),deadlift,3,,1,675.0,225.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Deadlift (Barbell),deadlift,3,,2,825.0,275.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Deadlift (Barbell),deadlift,3,,3,975.0,325.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Hack Squat,hack squat,8,,1,1440.0,180.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Hack Squat,hack squat,8,,2,1840.0,230.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Hack Squat,hack squat,8,,3,2240.0,280.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Hack Squat,hack squat,8,,4,2320.0,290.0,Legs - Heavy,legs
2018-01-13 11:03:55,0.0,Hack Squat,hack squat,8,,5,2360.0,295.0,Legs - Heavy,legs
